selected_timetable_id,stage_d_input_id,scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,public_route_count,public_route_ids_json,selected_phase_vector_json,robust_min_transfer_quality,robust_unweighted_mean_transfer_quality,exact_daily_bus_km,explicit_public_trip_count,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,s8_target_selection_semantics,phase_selection_rule,exact_timetable_constructed
D3RT1_3d209155cba14854,D4I2_ab81b56e30909574,P2_51f5294388def74f,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_caeea5c233634016f4af""]",[13],0.347609843206,0.484780036749,506.461055856,56,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d32b69e1651e3ef,D4I2_87e2ef9bd12b8e30,P2_6c9cacaf403188ce,hybrid_interlined,30,CORE_0600_2200,360,1320,2,"[""R2_40023c3a09f861e4df2b"",""R2_62c068a99e94a7c1c286""]","[11,9]",0.205349956754,0.607485680883,290.776231552,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d3aa94cb6e08355,D4I2_8a49018d2143c0d0,P2_2ad990d0f4719858,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b622c0c9482a8b5ac700"",""R2_691d5061a0170b543a1b""]","[38,38]",0.176857383618,0.449531889034,145.684276139,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d40be7a69a1267e,D4I2_b89f86a941283b94,P2_28ee473cb788c76c,scheduled_extensions,15,CORE_0600_2200,360,1320,1,"[""R2_d6c4f07e4182bf0d5719""]",[9],0.293469926649,0.529588780137,164.376567040,64,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d4bb9f241058dc8,D4I2_5aedf3d6e530826a,P2_e66cf45d5e816d61,single_compact_loop,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3fa739d314237ccb0def""]",[6],0.389065244079,0.633516983172,307.356232474,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d649a0f989cf074,D4I2_7e64e31d6d2c67ab,P2_34f33e51337aad4d,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_05999cd59c57fe279715""]",[15],0.139561886035,0.420542345569,443.685464640,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d72b22c9c9d9b42,D4I2_1fb8ca47ec43fbc6,P2_cdd3a631053f7b7b,blank_slate,15,CORE_0600_2200,360,1320,1,"[""R2_7da7c34452e152b2e01b""]",[14],0.321565318783,0.528480194510,369.389969728,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d9837b1bd7f812a,D4I2_ea92c8964005507b,P2_db8422ed6f12f2b1,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_76e6d8e3013b1c1b0590"",""R2_bc1d42637314bce3aa9b""]","[5,5]",0.256948891724,0.465525801532,298.108414566,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d9961f3098c762c,D4I2_918c9f8122c03179,P2_444b9df33a360339,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_c390d0b43ca813ff61b2""]","[7,39]",0.156077069698,0.466561354518,499.769814768,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3d9f81e0f1971f62,D4I2_4d670c8352a9f87a,P2_86d99cf7f60d4ec5,two_radial_out_and_back_feeders,20,CORE_0600_2200,360,1320,2,"[""R2_b622c0c9482a8b5ac700"",""R2_dbc7ef02fd6d81ac70ef""]","[11,16]",0.351596875621,0.502394765519,260.243631312,96,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3da44f1d3adf3e69,D4I2_1eb646a6501f7a4d,P2_30b89f0453912bee,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_a18a3b3c63510d43ccac""]",[4],0.218033134972,0.538993817210,381.071824278,37,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3dac8e1203889139,D4I2_fee4a305a161b7cf,P2_f7ce6f7accfea382,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_3fefc0a4235e6c4bfa00""]",[13],0.306785594897,0.516875417877,313.947684794,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3dadc219d3c0e4ab,D4I2_f85374a36dc98459,P2_b1df0a70366c1ba9,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_23d58cd05658247380d7"",""R2_235ca1ecac202beb00df""]","[39,40]",0.100254522747,0.395490599632,546.367931920,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3dc0671f14ccdf22,D4I2_b68ecd129114adba,P2_934191d4e0c48a04,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_111bca1495da90b445bb"",""R2_7ebd92f9be5a244c3633""]","[33,37]",0.147952325655,0.470832285994,311.291886896,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3dcf8455ab7d8b01,D4I2_f3f2bff796a862c9,P2_434608f909f18271,hybrid_interlined,20,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c61ce2d5a09726fa4e1d"",""R2_d42b480792f4ea5841ae""]","[6,3]",0.344092253182,0.486648539495,346.646343230,110,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3deef16bbe10777e,D4I2_a50c1e0084dc2e2e,P2_43ff66e98a8e51be,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_aa55a7c2d202553e0c3f"",""R2_9474ab54555a8fc40fad""]","[35,35]",0.257277376861,0.343976709204,357.363822142,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3df117e423b94006,D4I2_6e89d14089efdd35,P2_d8d7ceddad0f3135,hybrid_interlined,30,CORE_0600_2200,360,1320,2,"[""R2_ab5110a74d88f6a5a5dd"",""R2_556bf78c10c9a8b153eb""]","[11,10]",0.208184536104,0.592342944768,233.111299680,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3dfcc2a5cf4df6ae,D4I2_67f55d53ab7e95b8,P2_7900a2216c4b4b16,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_75a88a67a388895f8df2""]",[3],0.146940520173,0.403134984771,238.348578654,18,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e157e68ed165513,D4I2_a2040b448591397b,P2_91d05501a368a47d,single_compact_loop,15,CORE_0600_2200,360,1320,1,"[""R2_97625137c9d52510f723""]",[13],0.327572066482,0.515930532971,407.724342720,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e2c60d1822bd7fd,D4I2_afcfe804ca744da4,P2_5dfbeaed19719910,single_compact_loop,20,CORE_0600_2200,360,1320,1,"[""R2_1a0a15b4ca7335fd6b61""]",[14],0.362884528578,0.480641313916,542.256588816,48,2,2,3,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e337438d56291ca,D4I2_d427c424b8db36bd,P2_6c3caf5188bf9271,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_092aa5e78c63b74fa8dc""]",[36],0.101813029736,0.282957022394,293.862390001,19,1,1,1,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e38baf437aae6b9,D4I2_cb195653d042b25e,P2_1c02ae1560179142,trunk_plus_branches,60,CORE_0600_2200,360,1320,2,"[""R2_e7e85591d21777f68d24"",""R2_5188ff2a19982cee9c05""]","[35,35]",0.256907831081,0.342991937328,375.615984928,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e5766d699485991,D4I2_59c8236771439b47,P2_161519b86641f9e6,short_turn_overlay,30,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_8347bda76b5adcccd4bf"",""R2_3ae7838dd055ab389a1c""]","[6,6]",0.443714097269,0.653356353559,488.880638695,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e5f8bc2ee6cc1af,D4I2_dc8518224e02cf7f,P2_1a09083f8ef12c4a,trunk_plus_branches,60,CORE_0600_2200,360,1320,2,"[""R2_2faf7cca82af46ee2106"",""R2_dad8bc6d10ebdbab8eda""]","[35,35]",0.256907831081,0.342991937328,356.152147232,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e6166cadbac6925,D4I2_40ceb221409d6e8a,P2_4dc90710cb9ea40a,hybrid_interlined,15,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_89faf7404f5ba6502188"",""R2_40023c3a09f861e4df2b""]","[1,4]",0.304981632150,0.527692935698,421.618533352,148,2,3,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e62be94587e2ffd,D4I2_f1f9f89fce20132f,P2_0d6958c1cf9d90e2,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_e0e4b8b9c7a360c2587c""]",[12],0.183061681708,0.511498901614,536.820227200,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e62e00894944b53,D4I2_e497cd08451cec0b,P2_2deeea9cd366a507,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_79756ef867b7c6109e36"",""R2_c40e185af381182b4a69""]","[35,35]",0.257277376861,0.343976709204,246.781303578,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e6beefd5b4f5cb5,D4I2_fea13aa01a16ef2c,P2_af2038081c00b46f,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_bfe93861ccce0d9b8444""]",[14],0.158144166259,0.451910112558,490.644624992,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e739b30861ae590,D4I2_5c40378c91418cbb,P2_ce8a3a8caa64e253,two_radial_out_and_back_feeders,30,CORE_0600_2200,360,1320,2,"[""R2_40023c3a09f861e4df2b"",""R2_cd32ae3d4087a00405ba""]","[11,9]",0.205349956754,0.605939122129,285.712164864,64,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e758d13c0fd9674,D4I2_292d6ff52393d398,P2_5a4bf5d1f3899b9e,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_b2032eeb31cba06561f0"",""R2_37184cce678ad6216299""]","[7,38]",0.095431308112,0.409113026205,358.603971588,37,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e8ffcb311d0fc7a,D4I2_0b938d6944b5f7b0,P2_e83e508bac7ce597,interlined_figure8,60,CORE_0600_2200,360,1320,2,"[""R2_c5047e55806cf91866a9"",""R2_ee13da0e6a2cac68a14e""]","[33,38]",0.147952325655,0.463828409550,287.350537568,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3e9d1be0d105810e,D4I2_9bcdba403ddf2933,P2_0f463cd656f6b885,single_compact_loop,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_7f8d7207b92eac4c91f4""]",[12],0.308909081435,0.504682721026,460.061186662,74,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3eae50497a2cd8c1,D4I2_91388ce482027d2f,P2_00081ae402785461,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_111bca1495da90b445bb"",""R2_7ebd92f9be5a244c3633""]","[33,7]",0.147952325655,0.469204423292,362.286275360,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3eb5959ae5600f0a,D4I2_ca0ca38900dbe211,P2_8db498a64792ef9f,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_c5047e55806cf91866a9"",""R2_1d2f4329527142a78cb6""]","[3,12]",0.099385668842,0.354344381180,502.799826348,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ec0e41c967da623,D4I2_171187543573ee1d,P2_bd8f66ad255ded52,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_931841a8e679d367b600"",""R2_e74ceaa2000bb19d2a3e""]","[13,8]",0.093144158987,0.323771811311,553.314980952,36,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ec138e5aa3adfca,D4I2_1f1a320e19b9a669,P2_79d68e7976d47daa,two_independent_loops,60,CORE_0600_2200,360,1320,2,"[""R2_331eefba99c8a2de7375"",""R2_dc4a4b5dda3b684d8ed6""]","[35,42]",0.100656094026,0.350993270084,522.916875760,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ec2965af2e44d80,D4I2_47ba71ea56daa381,P2_0ce6c0bee21b6682,single_compact_loop,20,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_700cd5fc23e4fb3cdeab""]",[10],0.350682908853,0.523521071709,527.455505976,56,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ecaef7e6c3cbf48,D4I2_c8845ee908c9700f,P2_ed97b3b9176eefba,single_compact_loop,30,CORE_0600_2200,360,1320,1,"[""R2_b904d3176f38bf2a2f45""]",[13],0.167648189327,0.476933770636,494.510038272,32,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ece8e0493e1693f,D4I2_4c22afed828d6143,P2_5d006a6c78a737d7,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_111bca1495da90b445bb"",""R2_6508f607676297ea4405""]","[33,6]",0.147952325655,0.464650389036,366.054594638,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3ee156ecb6c419c4,D4I2_d2a994e487200d87,P2_e3bb89ca6b46f2e8,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,2,"[""R2_7dc6ae88ede96ffe6efa"",""R2_14102fb24af25d4057e0""]","[35,35]",0.257277376861,0.343976709204,187.737848923,38,2,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3eea36dc6bf64c9b,D4I2_99081eea761ce933,P2_8f7f9d26cc530b7c,blank_slate,30,CORE_0600_2200,360,1320,1,"[""R2_d9eb6b932c6454a74606""]",[4],0.270519710209,0.549943065923,279.788304864,32,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3eeca05c1757a8e6,D4I2_1e3a5e3b09ec29b0,P2_f1a29cc488917fa2,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d6c4f07e4182bf0d5719""]",[1],0.290090035216,0.546979810534,190.060405640,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3f0bfe1bbbda8997,D4I2_1ed1b1bfe4963a21,P2_6c030c5f0811edc8,hybrid_interlined,15,CORE_0600_2200,360,1320,2,"[""R2_c61ce2d5a09726fa4e1d"",""R2_ab5110a74d88f6a5a5dd""]","[4,4]",0.311347932762,0.512433208927,310.936681024,128,2,2,4,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3f150105f73c90c1,D4I2_251cbf6d555aa69b,P2_f90598a41d4d09f8,blank_slate,30,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_9765d34882cc4165f829""]",[5],0.358265655287,0.602808920915,406.701505682,37,1,1,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
D3RT1_3f242b1d4c459a5a,D4I2_86a2f4d1f75e40ca,P2_941ab618e9b356e1,scheduled_extensions,15,S8_EXTENDED_0530_2400,330,1440,1,"[""R2_d6c4f07e4182bf0d5719""]",[1],0.290090035216,0.546979810534,190.060405640,74,1,2,2,MAX_CONTINUOUS_TRANSFER_QUALITY_OVER_FINITE_EXPLICIT_TARGET_EVENTS,MAX_ROBUST_MIN_QUALITY_THEN_MAX_UNWEIGHTED_MEAN_QUALITY_THEN_LOWEST_ROUTE_PHASE_TUPLE__AFTER_CONTEXT_EXACT_BUDGET_FILTER,true
