plan_id,scenario_id,topology_family,frontier_basis,uniform_headway_min,span_id,span_start_min,span_end_min,span_minutes,calendar_id,annual_service_days,extension_share,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,public_plus_extensions_population_covered_10min,public_plus_extensions_population_coverage_share_10min,public_plus_extensions_worst_municipality_10min,public_plus_extensions_worst_municipality_coverage_share_10min,public_plus_extensions_structurally_addressable_od_relation_count,public_plus_extensions_structurally_addressable_worker_od_mass_upper_bound,expected_pattern_set_cycle_distance_km,expected_pattern_set_cycle_runtime_min,annual_bus_km,fleet_lower_bound_recovery5,fleet_lower_bound_recovery10,fleet_lower_bound_recovery15,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_explicit_field_check_pending_count,s8_public_route_count,s8_public_complete_match_route_count,s8_public_complete_match_route_share,s8_public_all_routes_have_some_complete_match_phase,s8_public_any_route_has_some_complete_match_phase,s8_public_roundtrip_route_count,s8_public_roundtrip_complete_match_route_share,s8_public_roundtrip_best_complete_gap_min_min,s8_public_roundtrip_best_complete_gap_min_max,s8_public_roundtrip_worst_complete_gap_min_min,s8_public_roundtrip_worst_complete_gap_min_max,s8_public_rail_to_bus_only_route_count,s8_public_rail_to_bus_only_complete_match_route_share,s8_extension_route_count,s8_extension_complete_match_route_share,s8_extension_all_routes_have_some_complete_match_phase,s8_extension_any_route_has_some_complete_match_phase,reference_budget_robust_all_recoveries,structural_shortlist,frequent_service_30min_or_better,extension_access_realised,weighted_composite_score_used,worker_reference_assigned_to_routes,s8_phase_selected,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,topology_ranked,service_policy_selected,primary_selected,runner_up_selected,plan_level_frontier_classes,base_access_realised,extension_upper_bound_only,plan_level_ranked,exact_timetable_required_next,candidate_route_phases_json,phase_vector_count_evaluated,exact_budget_feasible_phase_vector_count,exact_daily_bus_km,exact_annual_bus_km,continuous_model_annual_bus_km,exact_minus_continuous_annual_bus_km,exact_vehicle_cycle_hours_per_service_day,exact_fleet_recovery5,exact_fleet_recovery10,exact_fleet_recovery15,exact_fleet_minus_lower_bound_recovery15,explicit_trip_count_per_service_day,connection_margin_sensitivity_min_json,candidate_timetable_phase_selection_rule,candidate_s8_phases_materialised,final_service_policy_selected,final_topology_selected,margin0_complete_route_count,margin0_incomplete_route_count,margin0_unmatched_event_count,margin0_route_unweighted_mean_gap_min,margin0_worst_route_weighted_mean_gap_min,margin2_complete_route_count,margin2_incomplete_route_count,margin2_unmatched_event_count,margin2_route_unweighted_mean_gap_min,margin2_worst_route_weighted_mean_gap_min,margin5_complete_route_count,margin5_incomplete_route_count,margin5_unmatched_event_count,margin5_route_unweighted_mean_gap_min,margin5_worst_route_weighted_mean_gap_min
P2PLAN_bece1271efc8835e,P2_54a95efec8050a40,two_independent_loops,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,7020.429200099898,0.307632375467,Santa Maria Hoè,0.000000000000,16,1367.000000000,7020.429200099898,0.307632375467,Santa Maria Hoè,0.000000000000,16,1367.000000000,26.376397400,51.024311338,109725.813184,2,2,2,6,0,6,2,2,1.000000000,true,true,2,1.000000000,25.719921722,26.842311556,25.719921722,26.842311556,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_5f46cc000b42d4b6248f"":37,""R2_ee13da0e6a2cac68a14e"":37}",3600,3600,422.022358400,109725.813184,109725.813184,0.000000,13.606483023,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,16.746776027,17.307970944,0,2,2,16.746776027,17.307970944,0,2,2,16.746776027,17.307970944
P2PLAN_bf6a3e49ad7a55bf,P2_83df62ba410ac17c,two_radial_out_and_back_feeders,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,94807.194527,2,3,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.369352441,11.497754539,11.497754539,13.146982622,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_40023c3a09f861e4df2b"":7,""R2_89faf7404f5ba6502188"":12}",225,225,364.643055872,94807.194527,94807.194527,-0.000000,13.834479250,2,3,3,0,128,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,1,1,12.292606676,13.146982622,1,1,1,12.292606676,13.146982622,0,2,2,13.681421766,14.215860910
P2PLAN_bfe82f32330e02c4,P2_76fd09c6516f6610,interlined_figure8,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,21.221131329,40.619710871,105935.887594,1,2,2,2,3,2,2,2,1.000000000,true,true,2,1.000000000,19.487366868,23.277166644,19.487366868,23.277166644,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_16a97519523a8a680e75"":37,""R2_23d58cd05658247380d7"":37}",3600,3600,339.538101264,105935.887594,105935.887594,0.000000,10.831922899,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,16.570295963,19.397765895,0,2,2,19.347926144,24.953026256,0,2,2,24.070295963,24.953026256
P2PLAN_c02d920351670219,P2_4b93776e7a22cab7,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,3589.568044191300,0.157293423644,Brivio,0.011016508985,6,245.000000000,3589.568044191300,0.157293423644,Brivio,0.011016508985,6,245.000000000,9.312029235,15.929613105,108764.501465,1,1,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,16.072387921,16.072387921,16.072387921,16.072387921,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_cba9391a775bcf131254"":7}",30,30,297.984935520,108764.501465,108764.501465,-0.000000,8.495793656,1,1,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,6.627648283,6.627648283,0,1,1,6.627648283,6.627648283,0,1,1,16.072387921,16.072387921
P2PLAN_c038e6a5b4f14c54,P2_39a9959520dd71f5,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4860.318769351302,0.212977207792,Brivio,0.000050341214,2,221.000000000,4860.318769351302,0.212977207792,Brivio,0.000050341214,2,221.000000000,7.022970275,12.364302371,105176.002838,1,2,2,1,2,1,1,1,1.000000000,true,true,1,1.000000000,12.206796742,12.206796742,12.206796742,12.206796742,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_74ab36c37a99ef5a1c51"":8}",20,20,337.102573200,105176.002838,105176.002838,0.000000,9.891441897,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,12.149344792,12.149344792,0,1,1,12.149344792,12.149344792,0,1,1,15.833787662,15.833787662
P2PLAN_c0ce744eca0db6d3,P2_9d80fce91382014c,blank_slate,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,5769.784945393235,0.252829648743,Santa Maria Hoè,0.063137253657,12,641.000000000,5769.784945393235,0.252829648743,Santa Maria Hoè,0.063137253657,12,641.000000000,12.094498486,20.517952793,100626.227404,1,2,2,1,2,1,1,1,1.000000000,true,true,1,1.000000000,13.778218077,13.778218077,13.778218077,13.778218077,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_f3daa3dc7796670c4455"":7}",30,30,387.023951552,100626.227404,100626.227404,-0.000000,10.942908156,1,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.778218077,13.778218077,0,1,1,13.778218077,13.778218077,0,1,1,13.778218077,13.778218077
P2PLAN_c262726d2367a5a9,P2_efefcd2690aa66ab,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,7365.453463306638,0.322751199496,Brivio,0.000516053981,6,447.000000000,7365.453463306638,0.322751199496,Brivio,0.000516053981,6,447.000000000,13.366958038,26.100214198,111213.090876,2,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,10.987087375,10.987087375,10.987087375,10.987087375,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_702a40c555c4cce0e721"":7}",30,30,427.742657216,111213.090876,111213.090876,0.000000,13.920114239,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,16.542347736,16.542347736,0,1,1,16.542347736,16.542347736,0,1,1,16.542347736,16.542347736
P2PLAN_c2a278ffcd6900e8,P2_a44745e961005b24,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,6351.503430600282,0.278320318096,Brivio,0.000000000000,2,221.000000000,6351.503430600282,0.278320318096,Brivio,0.000000000000,2,221.000000000,7.093166800,16.606866149,106227.265997,2,2,2,2,2,2,1,1,1.000000000,true,true,1,1.000000000,10.085514853,10.085514853,11.937268307,11.937268307,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_6fc8006689b7ff6ba32d"":10}",20,20,340.472006400,106227.265997,106227.265997,-0.000000,13.285492919,2,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,15.016248852,15.016248852,0,1,1,15.016248852,15.016248852,0,1,1,15.016248852,15.016248852
P2PLAN_c3062cf37d2342cd,P2_067e6c7ae6cb14c4,blank_slate,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,5.699126388,10.510258833,98686.072535,1,2,2,1,1,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_717987377cd99367dc20"":10}",20,20,319.151077728,99575.136251,98686.072535,889.063716,9.809574911,1,2,2,0,56,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.167486756,13.167486756,0,1,1,13.167486756,13.167486756,0,1,1,14.985571965,14.985571965
P2PLAN_c35a1aec327dcd93,P2_bc2ca552c84b42c9,blank_slate,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4075.271893380709,0.178576770380,Brivio,0.000000000000,4,643.000000000,4.515070185,7.726686335,105472.039522,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,8.923851306,8.923851306,11.701481487,11.701481487,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_ce283b4cd4b20a5821a0"":12}",15,15,288.964491840,105472.039522,105472.039522,-0.000000,8.241798757,1,2,2,0,64,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,11.641957678,11.641957678,1,0,0,11.641957678,11.641957678,0,1,1,14.419587858,14.419587858
P2PLAN_c3ad5d136932e735,P2_32c80edb4b3bb903,two_independent_loops,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,21.221131329,40.619710871,105935.887594,1,2,2,2,3,2,2,2,1.000000000,true,true,2,1.000000000,19.487366868,23.277166644,19.487366868,23.277166644,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_16a97519523a8a680e75"":37,""R2_23d58cd05658247380d7"":37}",3600,3600,339.538101264,105935.887594,105935.887594,0.000000,10.831922899,2,2,2,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,16.570295963,19.397765895,0,2,2,19.347926144,24.953026256,0,2,2,24.070295963,24.953026256
P2PLAN_c3c052e0bd8e2356,P2_49faf41dbb619aa0,single_compact_loop,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4299.809845931018,0.188415932881,La Valletta Brianza,0.009189912991,2,139.000000000,4299.809845931018,0.188415932881,La Valletta Brianza,0.009189912991,2,139.000000000,8.317417645,14.873568168,103801.372210,1,2,2,0,2,0,1,1,1.000000000,true,true,1,1.000000000,10.952163844,10.952163844,12.803917298,12.803917298,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_5be11ea0fd5246053759"":13}",20,20,399.236046960,103801.372210,103801.372210,-0.000000,11.898854534,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,12.734651297,12.734651297,0,1,1,15.882897843,15.882897843,0,1,1,15.882897843,15.882897843
P2PLAN_c45826f2e31efbdb,P2_6c3caf5188bf9271,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5112.979715535079,0.224048708529,Santa Maria Hoè,0.093473095134,12,753.000000000,5112.979715535079,0.224048708529,Santa Maria Hoè,0.093473095134,12,753.000000000,15.466441579,27.223062488,104437.146762,1,1,1,2,1,2,1,1,1.000000000,true,true,1,1.000000000,17.925663230,17.925663230,23.480923591,23.480923591,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_092aa5e78c63b74fa8dc"":43}",60,60,293.862390001,107259.772350,104437.146762,2822.625588,8.620636455,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,23.480923591,23.480923591,1,0,0,23.480923591,23.480923591,1,0,0,23.480923591,23.480923591
P2PLAN_c665aa9f8f291d1e,P2_4ba3fc7bfeb69a72,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,7358.874754254281,0.322462923119,Santa Maria Hoè,0.000000000000,6,447.000000000,7358.874754254281,0.322462923119,Santa Maria Hoè,0.000000000000,6,447.000000000,10.988723661,20.803091147,105711.521619,1,2,2,1,2,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_5e2ba419b8ecfcf7ffe0"":10}",30,30,406.582775457,105711.521619,105711.521619,-0.000000,12.828572874,1,2,2,0,37,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,13.635648900,13.635648900,0,1,1,13.635648900,13.635648900,0,1,1,19.190909262,19.190909262
P2PLAN_c67ba3970b448972,P2_6938658f0b6fc009,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6447.147469807760,0.282511401311,Santa Maria Hoè,0.007765537274,12,753.000000000,6447.147469807760,0.282511401311,Santa Maria Hoè,0.007765537274,12,753.000000000,18.397807254,34.489482811,107443.194363,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,23.737192707,23.737192707,29.292453068,29.292453068,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_4730892de76b4133c50e"":37}",60,60,294.364916064,107443.194363,107443.194363,0.000000,9.197195416,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,19.758112456,19.758112456,0,1,1,19.758112456,19.758112456,0,1,1,19.758112456,19.758112456
P2PLAN_c6f40035b8f53d43,P2_8031197355654327,blank_slate,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,6.720995939,11.195909750,83878.029319,1,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,12.790993053,12.790993053,12.790993053,12.790993053,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_720949d9745b883ea795"":9}",20,20,322.607805072,83878.029319,83878.029319,-0.000000,8.956727800,1,2,2,0,48,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,12.733541102,12.733541102,0,1,1,12.733541102,12.733541102,0,1,1,16.417983973,16.417983973
P2PLAN_c74ede293762afe4,P2_b61ce8c56cf408f8,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,7412.328417921913,0.324805241097,Calco,0.221840505440,12,567.000000000,18.024531308,32.269402439,104037.594710,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,20.957753616,20.957753616,20.957753616,20.957753616,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_1701c710edcd53eee167"":37}",60,60,342.466094852,106849.421594,104037.594710,2811.826884,10.218644106,1,1,1,0,19,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,1,0,0,20.957753616,20.957753616,1,0,0,20.957753616,20.957753616,1,0,0,20.957753616,20.957753616
P2PLAN_c7c2a96de6768b37,P2_4dc90710cb9ea40a,hybrid_interlined,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.00,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,4756.236167303790,0.208416350158,Brivio,0.000465712767,0,0.000000000,5.697547748,12.969824297,85326.475074,2,2,3,1,1,1,2,2,1.000000000,true,true,2,1.000000000,10.971105895,11.173631266,12.822859349,14.321877812,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_40023c3a09f861e4df2b"":10,""R2_89faf7404f5ba6502188"":12}",400,400,273.482291904,85326.475074,85326.475074,0.000000,10.375859438,2,2,3,0,96,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,2,2,11.954585836,12.792992357,0,2,2,15.102832383,15.941238904,0,2,2,15.989310100,16.037381296
P2PLAN_c817c8b2c925b57c,P2_76fd09c6516f6610,interlined_figure8,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,7281.605121948203,0.319076999002,Brivio,0.220739738276,20,1055.000000000,21.221131329,40.619710871,102073.641692,1,2,2,2,3,2,2,2,1.000000000,true,true,2,1.000000000,19.487366868,23.277166644,25.042627230,28.832427005,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_16a97519523a8a680e75"":44,""R2_23d58cd05658247380d7"":37}",3600,3600,403.201495251,104832.388765,102073.641692,2758.747073,12.862908442,2,2,2,0,38,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,2,0,0,21.382266756,23.277166644,2,0,0,24.159896937,25.042627230,2,0,0,26.937527118,28.832427005
P2PLAN_c8c64e58a9cfb182,P2_0dad7306b7f24317,single_compact_loop,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,4938.876752505575,0.216419586923,Brivio,0.000000000000,6,356.000000000,4938.876752505575,0.216419586923,Brivio,0.000000000000,6,356.000000000,6.402083324,10.364712479,110858.474838,1,2,2,0,2,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_39bacbd50eec4c1b1e98"":0}",20,10,352.114582820,109859.749840,110858.474838,-998.724998,9.500986439,1,2,2,0,55,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,2,13.147190810,13.147190810,0,1,2,13.147190810,13.147190810,0,1,2,14.965276019,14.965276019
P2PLAN_cad72061c337ba94,P2_db3234f0699115a2,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,18.812433632,37.576627354,109864.612411,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,22.193620436,22.193620436,27.748880797,27.748880797,0,,0,,,,true,true,false,false,false,false,true,true,true,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true,"{""R2_e084e317c96ecdb31020"":37}",60,60,300.998938112,109864.612411,109864.612411,-0.000000,10.020433961,1,1,1,0,16,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,18.214540185,18.214540185,0,1,1,18.214540185,18.214540185,0,1,1,18.214540185,18.214540185
P2PLAN_cb7026c988e097ad,P2_9858dc3c94ecb6ac,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,68370.293048,1,1,1,1,2,1,1,1,1.000000000,true,true,1,1.000000000,17.396966471,17.396966471,17.396966471,17.396966471,0,,0,,,,true,true,true,false,false,false,true,true,true,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true,"{""R2_e641044e83a327ab5732"":7}",30,30,262.962665568,68370.293048,68370.293048,-0.000000,7.082909869,1,1,1,0,32,"[0,2,5]",LEXICOGRAPHIC_ROUTE_UNWEIGHTED_S8_ROBUSTNESS_MARGIN5_THEN2_THEN0__THEN_MIN_EXACT_FLEET__THEN_KM__THEN_PHASE_VECTOR,true,false,false,0,1,1,7.952226833,7.952226833,0,1,1,7.952226833,7.952226833,0,1,1,7.952226833,7.952226833
