plan_id,scenario_id,topology_family,frontier_basis,uniform_headway_min,span_id,span_start_min,span_end_min,span_minutes,calendar_id,annual_service_days,extension_share,public_population_covered_10min,public_population_coverage_share_10min,public_worst_municipality_10min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_od_relation_count,public_structurally_addressable_worker_od_mass_upper_bound,public_plus_extensions_population_covered_10min,public_plus_extensions_population_coverage_share_10min,public_plus_extensions_worst_municipality_10min,public_plus_extensions_worst_municipality_coverage_share_10min,public_plus_extensions_structurally_addressable_od_relation_count,public_plus_extensions_structurally_addressable_worker_od_mass_upper_bound,expected_pattern_set_cycle_distance_km,expected_pattern_set_cycle_runtime_min,annual_bus_km,fleet_lower_bound_recovery5,fleet_lower_bound_recovery10,fleet_lower_bound_recovery15,public_explicit_proposed_stop_count,public_explicit_existing_stop_count,public_explicit_field_check_pending_count,s8_public_route_count,s8_public_complete_match_route_count,s8_public_complete_match_route_share,s8_public_all_routes_have_some_complete_match_phase,s8_public_any_route_has_some_complete_match_phase,s8_public_roundtrip_route_count,s8_public_roundtrip_complete_match_route_share,s8_public_roundtrip_best_complete_gap_min_min,s8_public_roundtrip_best_complete_gap_min_max,s8_public_roundtrip_worst_complete_gap_min_min,s8_public_roundtrip_worst_complete_gap_min_max,s8_public_rail_to_bus_only_route_count,s8_public_rail_to_bus_only_complete_match_route_share,s8_extension_route_count,s8_extension_complete_match_route_share,s8_extension_all_routes_have_some_complete_match_phase,s8_extension_any_route_has_some_complete_match_phase,reference_budget_robust_all_recoveries,structural_shortlist,frequent_service_30min_or_better,extension_access_realised,weighted_composite_score_used,worker_reference_assigned_to_routes,s8_phase_selected,joint_vehicle_block_timetable_feasibility_evaluated,exact_timetable_constructed,topology_ranked,service_policy_selected,primary_selected,runner_up_selected,plan_level_frontier_classes,base_access_realised,extension_upper_bound_only,plan_level_ranked,exact_timetable_required_next
P2PLAN_cad72061c337ba94,P2_db3234f0699115a2,blank_slate,PUBLIC,60,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.00,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,6031.026066968469,0.264277129304,Brivio,0.000000000000,9,956.000000000,18.812433632,37.576627354,109864.612411,1,1,1,3,1,3,1,1,1.000000000,true,true,1,1.000000000,22.193620436,22.193620436,27.748880797,27.748880797,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cb37d20bd55c8397,P2_f2fd76839f2f871d,scheduled_extensions,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,6127.659832867641,0.268511581943,Brivio,0.000000000000,6,447.000000000,4.579589104,7.630971150,45722.617617,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.009255009,16.009255009,21.564515370,21.564515370,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cb4059b3a2fc51eb,P2_8572a3816c341a7e,scheduled_extensions,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5565.182452788182,0.243864050054,Brivio,0.000000000000,2,221.000000000,3.461842010,6.215016084,51844.545946,1,1,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.916268824,10.916268824,12.768022278,12.768022278,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cb4fabfdef02e51c,P2_6840ce7e9b247a4a,scheduled_extensions,EXTENSION_UPPER_BOUND,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4235.148016785138,0.185582477612,Brivio,0.000000000000,2,90.000000000,5930.480199482095,0.259871249951,La Valletta Brianza,0.013312939600,2,90.000000000,10.290448251,17.354725597,69486.251818,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,25.321699066,25.321699066,30.876959428,30.876959428,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cb56f3a9a7dc4618,P2_8572a3816c341a7e,scheduled_extensions,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5565.182452788182,0.243864050054,Brivio,0.000000000000,2,221.000000000,3.461842010,6.215016084,70128.264523,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cb7026c988e097ad,P2_9858dc3c94ecb6ac,single_compact_loop,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,68370.293048,1,1,1,1,2,1,1,1,1.000000000,true,true,1,1.000000000,17.396966471,17.396966471,17.396966471,17.396966471,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cbd20c54cd1a1e25,P2_418b2522b82a1848,scheduled_extensions,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4539.004435228451,0.198897343291,La Valletta Brianza,0.000000000000,6,490.000000000,3.751594750,6.900410073,65727.940016,1,1,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.916268824,10.916268824,12.768022278,12.768022278,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cbeb08d7e869a787,P2_22bb42ed0ff7cc88,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,6.912512264,13.387755700,93353.478125,1,1,1,0,2,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cc04b1b095908acd,P2_9a68d80d3deb6755,scheduled_extensions,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,3.630643269,6.349685639,42405.913385,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.009255009,16.009255009,21.564515370,21.564515370,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cc468b952480411c,P2_b6595bc2838b3397,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,7148.033213121949,0.313223931841,Santa Maria Hoè,0.000000000000,12,753.000000000,7148.033213121949,0.313223931841,Santa Maria Hoè,0.000000000000,12,753.000000000,16.069514809,30.005870680,108509.398748,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,16.534259134,16.534259134,22.089519495,22.089519495,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cc8da5363da1ed63,P2_1d3055b9e88d525d,scheduled_extensions,EXTENSION_UPPER_BOUND,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.50,3211.794654452889,0.140739546102,Brivio,0.000000000000,0,0.000000000,4172.490484783842,0.182836849837,La Valletta Brianza,0.009189912991,2,221.000000000,5.766285964,9.587430614,77873.691944,1,1,1,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cce990835c823297,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,57479.231446,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cd7ade4c0194f95d,P2_9a68d80d3deb6755,scheduled_extensions,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,3.630643269,6.349685639,54372.513600,1,1,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.916268824,10.916268824,12.768022278,12.768022278,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cda725ffd03d4acb,P2_93ae3111218f9dbc,scheduled_extensions,EXTENSION_UPPER_BOUND,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,3656.975686322187,0.160247199330,La Valletta Brianza,0.000000000000,2,221.000000000,5456.392076407239,0.239096899648,Brivio,0.004881325478,6,447.000000000,11.717714898,22.988761103,67634.650394,1,1,1,1,0,1,1,1,1.000000000,true,true,1,1.000000000,22.921399389,22.921399389,28.476659750,28.476659750,0,,1,1.000000000,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_ce0f2e22a9cbcc87,P2_852c3cbd1b1888e6,blank_slate,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,7148.033213121949,0.313223931841,Santa Maria Hoè,0.000000000000,12,753.000000000,7148.033213121949,0.313223931841,Santa Maria Hoè,0.000000000000,12,753.000000000,16.069514809,30.005870680,108509.398748,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,16.534259134,16.534259134,22.089519495,22.089519495,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_ce4f6a61dd9c50b7,P2_5f225220788821cf,scheduled_extensions,PUBLIC,30,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4675.152356512549,0.204863290279,Brivio,0.000000000000,2,221.000000000,3.433212839,5.911406752,28564.330825,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,16.009255009,16.009255009,21.564515370,21.564515370,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_ce88678e4093d45d,P2_3d110befe0bda5e7,single_compact_loop,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,5.699126388,10.510258833,94833.463096,2,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,10.309695238,10.309695238,10.309695238,10.309695238,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cec7e02e6d491ee5,P2_53fd2d4d99e137fc,blank_slate,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.00,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,4655.606163078575,0.204006783968,La Valletta Brianza,0.009189912991,0,0.000000000,5.660087272,13.352350807,108900.079113,2,2,2,1,1,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cef5e827bce049b3,P2_5f225220788821cf,scheduled_extensions,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_5_DAY_52_WEEK,260,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4675.152356512549,0.204863290279,Brivio,0.000000000000,2,221.000000000,3.433212839,5.911406752,66055.015032,1,2,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cf48226a765fe670,P2_5f225220788821cf,scheduled_extensions,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4675.152356512549,0.204863290279,Brivio,0.000000000000,2,221.000000000,3.433212839,5.911406752,68554.393979,1,2,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.314515370,10.314515370,13.092145551,13.092145551,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cfad0a929373bc35,P2_65e5e7079f4bd40d,two_radial_out_and_back_feeders,PUBLIC,15,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,4879.445058330667,0.213815314060,Brivio,0.000000000000,2,221.000000000,4879.445058330667,0.213815314060,Brivio,0.000000000000,2,221.000000000,3.876039459,8.434138702,104691.825788,2,2,3,1,1,1,2,0,0.000000000,false,false,2,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cfd5724d58f183fd,P2_dd354addff4542c4,blank_slate,PUBLIC,20,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,5710.409074073803,0.250227822014,Santa Maria Hoè,0.063137253657,2,90.000000000,5710.409074073803,0.250227822014,Santa Maria Hoè,0.063137253657,2,90.000000000,8.809933330,19.424221353,109947.967958,2,2,2,1,3,1,1,1,1.000000000,true,true,1,1.000000000,10.528590705,10.528590705,13.676837251,13.676837251,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_cfd7c53c4de5fe53,P2_0ba6da008ea0f3ab,scheduled_extensions,EXTENSION_UPPER_BOUND,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,4392.921746311748,0.192496058793,Brivio,0.000000000000,2,134.000000000,5353.617576642700,0.234593362528,Santa Maria Hoè,0.007765537274,6,447.000000000,9.268431233,15.523275537,106994.770151,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_cff609ef96ead8f0,P2_f2fd76839f2f871d,scheduled_extensions,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,6127.659832867641,0.268511581943,Brivio,0.000000000000,6,447.000000000,4.579589104,7.630971150,91445.235234,1,2,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.314515370,10.314515370,13.092145551,13.092145551,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d03f2f51da3f55b5,P2_a44745e961005b24,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,6351.503430600282,0.278320318096,Brivio,0.000000000000,2,221.000000000,6351.503430600282,0.278320318096,Brivio,0.000000000000,2,221.000000000,7.093166800,16.606866149,95793.217634,1,1,2,2,2,2,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d110fd059ec848b4,P2_51773a89841455ea,scheduled_extensions,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,3.820013423,7.055957580,76278.028030,1,2,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.314515370,10.314515370,13.092145551,13.092145551,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d11376fad4865ecc,P2_455581bfa0cad4ab,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5112.979715535079,0.224048708529,Santa Maria Hoè,0.093473095134,12,753.000000000,5112.979715535079,0.224048708529,Santa Maria Hoè,0.093473095134,12,753.000000000,15.466441579,27.223062488,104437.146762,1,1,1,2,1,2,1,1,1.000000000,true,true,1,1.000000000,17.925663230,17.925663230,23.480923591,23.480923591,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d1490a2e7b27c522,P2_3d61cecc053c5af4,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,6401.095395636682,0.280493417998,Brivio,0.000000000000,6,447.000000000,4.767196820,7.912382723,95191.386102,1,2,2,0,1,0,1,1,1.000000000,true,true,1,1.000000000,10.314515370,10.314515370,13.092145551,13.092145551,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d15861cf25510249,P2_067e6c7ae6cb14c4,blank_slate,PUBLIC,15,CORE_0600_2200,360,1320,960,IDEALISED_5_DAY_52_WEEK,260,0.00,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,4634.226113818080,0.203069918834,La Valletta Brianza,0.000000000000,6,490.000000000,5.699126388,10.510258833,94833.463096,2,2,2,1,1,1,1,1,1.000000000,true,true,1,1.000000000,10.309695238,10.309695238,10.309695238,10.309695238,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d181020431870c23,P2_9a68d80d3deb6755,scheduled_extensions,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5782.991207416099,0.253408341817,La Valletta Brianza,0.000000000000,2,221.000000000,3.630643269,6.349685639,41912.145900,1,1,1,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d18db3a0486b7918,P2_5f0a3d71d67305a7,scheduled_extensions,EXTENSION_UPPER_BOUND,30,CORE_0600_2200,360,1320,960,IDEALISED_6_DAY_52_WEEK,312,0.25,4458.934123152500,0.195388694517,Brivio,0.000000000000,2,134.000000000,5544.823045572175,0.242971909043,Brivio,0.000050341214,6,447.000000000,7.756623683,12.492723261,77442.130856,1,1,1,0,1,0,1,1,1.000000000,true,true,1,1.000000000,19.446231039,19.446231039,19.446231039,19.446231039,0,,1,1.000000000,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d1c8ba6a15dd4bf7,P2_56801c69e0786613,single_compact_loop,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,8.230676366,17.784780959,95014.927969,1,1,2,3,1,3,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d24f5db21a0f81f2,P2_5f225220788821cf,scheduled_extensions,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4675.152356512549,0.204863290279,Brivio,0.000000000000,2,221.000000000,3.433212839,5.911406752,39633.009019,1,1,1,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d26592422f352615,P2_f77c2ba98980326c,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,4632.125246860367,0.202977859691,Brivio,0.000000000000,9,844.000000000,8.217583299,13.280456005,94863.781604,1,1,1,1,2,1,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d272b01d6250beb8,P2_f3d37fa831bda36c,blank_slate,PUBLIC,30,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.00,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,5316.193758482211,0.232953465913,Brivio,0.000000000000,4,643.000000000,8.230676366,17.784780959,111155.284323,1,1,2,3,1,3,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,0,,,,true,true,true,false,false,false,false,false,false,false,false,false,false,BASE_FREQUENT_30;BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d28183321c901630,P2_51773a89841455ea,scheduled_extensions,PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,5772.349768608437,0.252942038261,La Valletta Brianza,0.000000000000,6,490.000000000,3.820013423,7.055957580,66147.352433,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
P2PLAN_d2ae7359813aec65,P2_6560a07ee7940940,single_compact_loop,PUBLIC,60,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_6_DAY_52_WEEK,312,0.00,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,5875.136747910650,0.257446122229,Santa Maria Hoè,0.063137253657,16,1234.000000000,15.030292923,24.080896213,86754.850752,1,1,1,1,3,1,1,1,1.000000000,true,true,1,1.000000000,19.496746367,19.496746367,25.052006729,25.052006729,0,,0,,,,true,true,false,false,false,false,false,false,false,false,false,false,false,BASE_UNRESTRICTED,true,false,false,true
P2PLAN_d2f03eea6eaf1d94,P2_19d543be3e9cf2bf,scheduled_extensions,EXTENSION_UPPER_BOUND+PUBLIC,20,S8_EXTENDED_0530_2400,330,1440,1110,IDEALISED_DAILY_YEAR,365,0.25,4328.243442782601,0.189661881624,Brivio,0.000000000000,2,221.000000000,4709.050820430065,0.206348707293,Brivio,0.000000000000,4,643.000000000,3.983314722,7.497626615,80691.997991,1,1,2,0,1,0,1,0,0.000000000,false,false,1,0.000000000,,,,,0,,1,0.000000000,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,EXTENSION_UPPER_BOUND_FREQUENT_30;EXTENSION_UPPER_BOUND_UNRESTRICTED,false,true,false,true
