budget_suffix,budget_change_fraction,budget_cap_annual_bus_km,policy_id,uniform_headway_min,span_id,calendar_id,annual_service_days,recovery_min,extension_share,service_ready_candidate_count,budget_feasible_candidate_count,frontier_scenario_count,frontier_family_counts_json
p20pct,0.2,133702.8,SP2_562f0169321e96,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,855,855,"{""blank_slate"": 79, ""hybrid_interlined"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 79, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 33}"
p20pct,0.2,133702.8,SP2_381f98569e899d,20,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,855,855,"{""blank_slate"": 79, ""hybrid_interlined"": 33, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 22, ""single_compact_loop"": 79, ""trunk_plus_branches"": 22, ""two_radial_out_and_back_feeders"": 33}"
p20pct,0.2,133702.8,SP2_06f858804dad36,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,759,759,"{""blank_slate"": 52, ""hybrid_interlined"": 21, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 52, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 21}"
p20pct,0.2,133702.8,SP2_9bd748bc1d53a0,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,759,759,"{""blank_slate"": 52, ""hybrid_interlined"": 21, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 52, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 21}"
p20pct,0.2,133702.8,SP2_519fd6a17cccb1,20,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,759,759,"{""blank_slate"": 52, ""hybrid_interlined"": 21, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 52, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 21}"
p20pct,0.2,133702.8,SP2_3d0adac8c1af25,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,695,695,"{""blank_slate"": 33, ""hybrid_interlined"": 15, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 6, ""single_compact_loop"": 33, ""trunk_plus_branches"": 6, ""two_radial_out_and_back_feeders"": 15}"
p20pct,0.2,133702.8,SP2_786a404e4fa220,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,695,695,"{""blank_slate"": 33, ""hybrid_interlined"": 15, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 6, ""single_compact_loop"": 33, ""trunk_plus_branches"": 6, ""two_radial_out_and_back_feeders"": 15}"
p20pct,0.2,133702.8,SP2_e7a2a9d563d46d,20,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,695,695,"{""blank_slate"": 33, ""hybrid_interlined"": 15, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 6, ""single_compact_loop"": 33, ""trunk_plus_branches"": 6, ""two_radial_out_and_back_feeders"": 15}"
p20pct,0.2,133702.8,SP2_25cfd74810e0f3,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,1601,1601,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 234, ""hybrid_interlined"": 155, ""interlined_figure8"": 10, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 106, ""single_compact_loop"": 234, ""trunk_plus_branches"": 106, ""two_independent_loops"": 10, ""two_radial_out_and_back_feeders"": 155}"
p20pct,0.2,133702.8,SP2_e60951658fd9ac,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,1601,1601,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 234, ""hybrid_interlined"": 155, ""interlined_figure8"": 10, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 106, ""single_compact_loop"": 234, ""trunk_plus_branches"": 106, ""two_independent_loops"": 10, ""two_radial_out_and_back_feeders"": 155}"
p20pct,0.2,133702.8,SP2_ce3db65632559b,30,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,1601,1601,"{""bidirectional_loop_pair"": 4, ""blank_slate"": 234, ""hybrid_interlined"": 155, ""interlined_figure8"": 10, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 106, ""single_compact_loop"": 234, ""trunk_plus_branches"": 106, ""two_independent_loops"": 10, ""two_radial_out_and_back_feeders"": 155}"
p20pct,0.2,133702.8,SP2_752e65589c4339,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,1404,1404,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 186, ""hybrid_interlined"": 147, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 71, ""single_compact_loop"": 186, ""trunk_plus_branches"": 71, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 147}"
p20pct,0.2,133702.8,SP2_e258de57586cc9,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,1404,1404,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 186, ""hybrid_interlined"": 147, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 71, ""single_compact_loop"": 186, ""trunk_plus_branches"": 71, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 147}"
p20pct,0.2,133702.8,SP2_1d20c78a3b439f,30,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,1404,1404,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 186, ""hybrid_interlined"": 147, ""interlined_figure8"": 3, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 71, ""single_compact_loop"": 186, ""trunk_plus_branches"": 71, ""two_independent_loops"": 3, ""two_radial_out_and_back_feeders"": 147}"
p20pct,0.2,133702.8,SP2_d1991768b13319,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,1202,1202,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 141, ""hybrid_interlined"": 123, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 42, ""single_compact_loop"": 141, ""trunk_plus_branches"": 42, ""two_radial_out_and_back_feeders"": 123}"
p20pct,0.2,133702.8,SP2_dd53e8d01afe83,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,1202,1202,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 141, ""hybrid_interlined"": 123, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 42, ""single_compact_loop"": 141, ""trunk_plus_branches"": 42, ""two_radial_out_and_back_feeders"": 123}"
p20pct,0.2,133702.8,SP2_92a2a6c07d08ae,30,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,1202,1202,"{""bidirectional_loop_pair"": 3, ""blank_slate"": 141, ""hybrid_interlined"": 123, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 42, ""single_compact_loop"": 141, ""trunk_plus_branches"": 42, ""two_radial_out_and_back_feeders"": 123}"
p20pct,0.2,133702.8,SP2_1d3fb14c8469f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,1269,1269,"{""blank_slate"": 192, ""hybrid_interlined"": 53, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 95, ""single_compact_loop"": 192, ""trunk_plus_branches"": 95, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 53}"
p20pct,0.2,133702.8,SP2_6339bb251142f3,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,1269,1269,"{""blank_slate"": 192, ""hybrid_interlined"": 53, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 95, ""single_compact_loop"": 192, ""trunk_plus_branches"": 95, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 53}"
p20pct,0.2,133702.8,SP2_aa08c3b0cdc0bc,30,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,1269,1269,"{""blank_slate"": 192, ""hybrid_interlined"": 53, ""interlined_figure8"": 1, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 95, ""single_compact_loop"": 192, ""trunk_plus_branches"": 95, ""two_independent_loops"": 1, ""two_radial_out_and_back_feeders"": 53}"
p20pct,0.2,133702.8,SP2_8c0e369670f0c1,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,1069,1069,"{""blank_slate"": 145, ""hybrid_interlined"": 47, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 49, ""single_compact_loop"": 145, ""trunk_plus_branches"": 49, ""two_radial_out_and_back_feeders"": 47}"
p20pct,0.2,133702.8,SP2_d2742eb2283a8f,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,1069,1069,"{""blank_slate"": 145, ""hybrid_interlined"": 47, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 49, ""single_compact_loop"": 145, ""trunk_plus_branches"": 49, ""two_radial_out_and_back_feeders"": 47}"
p20pct,0.2,133702.8,SP2_5d22d2fca626aa,30,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,1069,1069,"{""blank_slate"": 145, ""hybrid_interlined"": 47, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 49, ""single_compact_loop"": 145, ""trunk_plus_branches"": 49, ""two_radial_out_and_back_feeders"": 47}"
p20pct,0.2,133702.8,SP2_0112d8b032fba1,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,911,911,"{""blank_slate"": 96, ""hybrid_interlined"": 36, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 30, ""single_compact_loop"": 96, ""trunk_plus_branches"": 30, ""two_radial_out_and_back_feeders"": 36}"
p20pct,0.2,133702.8,SP2_255d3f61ee8fba,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,911,911,"{""blank_slate"": 96, ""hybrid_interlined"": 36, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 30, ""single_compact_loop"": 96, ""trunk_plus_branches"": 30, ""two_radial_out_and_back_feeders"": 36}"
p20pct,0.2,133702.8,SP2_b36c48ee87a5c4,30,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2500,911,911,"{""blank_slate"": 96, ""hybrid_interlined"": 36, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 30, ""single_compact_loop"": 96, ""trunk_plus_branches"": 30, ""two_radial_out_and_back_feeders"": 36}"
p20pct,0.2,133702.8,SP2_9bca1c316f024a,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,2551,2551,"{""bidirectional_loop_pair"": 26, ""blank_slate"": 337, ""hybrid_interlined"": 157, ""interlined_figure8"": 263, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 212, ""single_compact_loop"": 337, ""trunk_plus_branches"": 212, ""two_independent_loops"": 263, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_d26fac223259c2,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,2551,2551,"{""bidirectional_loop_pair"": 26, ""blank_slate"": 337, ""hybrid_interlined"": 157, ""interlined_figure8"": 263, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 212, ""single_compact_loop"": 337, ""trunk_plus_branches"": 212, ""two_independent_loops"": 263, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_4c05d6a42eb111,60,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,2551,2551,"{""bidirectional_loop_pair"": 26, ""blank_slate"": 337, ""hybrid_interlined"": 157, ""interlined_figure8"": 263, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 212, ""single_compact_loop"": 337, ""trunk_plus_branches"": 212, ""two_independent_loops"": 263, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_a853dd1cb8e0fa,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_7cbb3e1bcc2352,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_7b91e9a903e0a0,60,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,2341,2341,"{""bidirectional_loop_pair"": 22, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 179, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 197, ""single_compact_loop"": 333, ""trunk_plus_branches"": 197, ""two_independent_loops"": 179, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_a823dd523f08e6,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,2137,2137,"{""bidirectional_loop_pair"": 10, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 118, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 172, ""single_compact_loop"": 323, ""trunk_plus_branches"": 172, ""two_independent_loops"": 118, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_c4cb18979d263d,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,2137,2137,"{""bidirectional_loop_pair"": 10, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 118, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 172, ""single_compact_loop"": 323, ""trunk_plus_branches"": 172, ""two_independent_loops"": 118, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_c9a716810e0524,60,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,2137,2137,"{""bidirectional_loop_pair"": 10, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 118, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 172, ""single_compact_loop"": 323, ""trunk_plus_branches"": 172, ""two_independent_loops"": 118, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_f27868b705e5d6,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2749,2388,2388,"{""bidirectional_loop_pair"": 23, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 196, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 203, ""single_compact_loop"": 333, ""trunk_plus_branches"": 203, ""two_independent_loops"": 196, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_1cc2678358acd2,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2749,2388,2388,"{""bidirectional_loop_pair"": 23, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 196, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 203, ""single_compact_loop"": 333, ""trunk_plus_branches"": 203, ""two_independent_loops"": 196, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_edec38aeece860,60,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2749,2388,2388,"{""bidirectional_loop_pair"": 23, ""blank_slate"": 333, ""hybrid_interlined"": 157, ""interlined_figure8"": 196, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 203, ""single_compact_loop"": 333, ""trunk_plus_branches"": 203, ""two_independent_loops"": 196, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_69b1aac5af9d35,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_7b7672f6ee7d89,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_7e98b67bab3142,60,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2749,2154,2154,"{""bidirectional_loop_pair"": 13, ""blank_slate"": 323, ""hybrid_interlined"": 157, ""interlined_figure8"": 122, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 175, ""single_compact_loop"": 323, ""trunk_plus_branches"": 175, ""two_independent_loops"": 122, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_c422f15488b97b,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2749,1898,1898,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 292, ""hybrid_interlined"": 157, ""interlined_figure8"": 61, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 142, ""single_compact_loop"": 292, ""trunk_plus_branches"": 142, ""two_independent_loops"": 61, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_774ad54a4401b8,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2749,1898,1898,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 292, ""hybrid_interlined"": 157, ""interlined_figure8"": 61, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 142, ""single_compact_loop"": 292, ""trunk_plus_branches"": 142, ""two_independent_loops"": 61, ""two_radial_out_and_back_feeders"": 157}"
p20pct,0.2,133702.8,SP2_d458c2793d6807,60,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,15,0.0,2749,1898,1898,"{""bidirectional_loop_pair"": 7, ""blank_slate"": 292, ""hybrid_interlined"": 157, ""interlined_figure8"": 61, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 142, ""single_compact_loop"": 292, ""trunk_plus_branches"": 142, ""two_independent_loops"": 61, ""two_radial_out_and_back_feeders"": 157}"
p30pct,0.3,144844.7,SP2_a85bdf543e19c5,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2747,910,910,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 67, ""hybrid_interlined"": 81, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 67, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 81}"
p30pct,0.3,144844.7,SP2_eba16323ab90fc,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2747,910,910,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 67, ""hybrid_interlined"": 81, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 67, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 81}"
p30pct,0.3,144844.7,SP2_5b06b2f86a0e87,15,CORE_0600_2200,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2747,910,910,"{""bidirectional_loop_pair"": 1, ""blank_slate"": 67, ""hybrid_interlined"": 81, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 13, ""single_compact_loop"": 67, ""trunk_plus_branches"": 13, ""two_radial_out_and_back_feeders"": 81}"
p30pct,0.3,144844.7,SP2_dd6cb6629859bb,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2747,807,807,"{""blank_slate"": 49, ""hybrid_interlined"": 52, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 49, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 52}"
p30pct,0.3,144844.7,SP2_310203f547ce1b,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2747,807,807,"{""blank_slate"": 49, ""hybrid_interlined"": 52, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 49, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 52}"
p30pct,0.3,144844.7,SP2_610dec7e62d822,15,CORE_0600_2200,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2747,807,807,"{""blank_slate"": 49, ""hybrid_interlined"": 52, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 9, ""single_compact_loop"": 49, ""trunk_plus_branches"": 9, ""two_radial_out_and_back_feeders"": 52}"
p30pct,0.3,144844.7,SP2_f600df6cd415eb,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,5,0.0,2747,666,666,"{""blank_slate"": 26, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 26, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p30pct,0.3,144844.7,SP2_6229ce78cc98f1,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,10,0.0,2747,666,666,"{""blank_slate"": 26, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 26, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p30pct,0.3,144844.7,SP2_2a05322b2d4d40,15,CORE_0600_2200,IDEALISED_DAILY_YEAR,365,15,0.0,2747,666,666,"{""blank_slate"": 26, ""hybrid_interlined"": 35, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 26, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 35}"
p30pct,0.3,144844.7,SP2_0dfffe58c26078,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,5,0.0,2500,751,751,"{""blank_slate"": 51, ""hybrid_interlined"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 51, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 20}"
p30pct,0.3,144844.7,SP2_4ff8aacd11e8db,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,10,0.0,2500,751,751,"{""blank_slate"": 51, ""hybrid_interlined"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 51, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 20}"
p30pct,0.3,144844.7,SP2_3634a081c7e8f5,15,S8_EXTENDED_0530_2400,IDEALISED_5_DAY_52_WEEK,260,15,0.0,2500,751,751,"{""blank_slate"": 51, ""hybrid_interlined"": 20, ""multiple_short_radials"": 11, ""scheduled_extensions"": 576, ""short_turn_overlay"": 11, ""single_compact_loop"": 51, ""trunk_plus_branches"": 11, ""two_radial_out_and_back_feeders"": 20}"
p30pct,0.3,144844.7,SP2_8f87246eea6a3c,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,5,0.0,2500,626,626,"{""blank_slate"": 29, ""hybrid_interlined"": 12, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 29, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 12}"
p30pct,0.3,144844.7,SP2_4c479a65d88544,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,10,0.0,2500,626,626,"{""blank_slate"": 29, ""hybrid_interlined"": 12, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 29, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 12}"
p30pct,0.3,144844.7,SP2_996bfadc6f34d0,15,S8_EXTENDED_0530_2400,IDEALISED_6_DAY_52_WEEK,312,15,0.0,2500,626,626,"{""blank_slate"": 29, ""hybrid_interlined"": 12, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 5, ""single_compact_loop"": 29, ""trunk_plus_branches"": 5, ""two_radial_out_and_back_feeders"": 12}"
p30pct,0.3,144844.7,SP2_01df14cb53d9dc,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,5,0.0,2500,592,592,"{""blank_slate"": 17, ""hybrid_interlined"": 10, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 2, ""single_compact_loop"": 17, ""trunk_plus_branches"": 2, ""two_radial_out_and_back_feeders"": 10}"
p30pct,0.3,144844.7,SP2_8b1c7e1c151aa3,15,S8_EXTENDED_0530_2400,IDEALISED_DAILY_YEAR,365,10,0.0,2500,592,592,"{""blank_slate"": 17, ""hybrid_interlined"": 10, ""multiple_short_radials"": 10, ""scheduled_extensions"": 524, ""short_turn_overlay"": 2, ""single_compact_loop"": 17, ""trunk_plus_branches"": 2, ""two_radial_out_and_back_feeders"": 10}"
