trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
A2013327-0102-51590,14:29:00,14:29:00,300950,38,Taceno - via roma (municipio),0,0,30.701
A2013327-0102-51590,14:30:00,14:30:00,300571,39,Taceno - via roma (municipio),0,0,31.109
A2013327-0102-51590,14:31:00,14:31:00,300949,40,Taceno - via roma (municipio),0,0,32.046
A2013327-0102-51590,14:33:00,14:33:00,300143,41,Taceno - via roma (municipio),0,0,32.747
A2013327-0102-51590,14:34:00,14:34:00,300667,42,Taceno - via roma (municipio),0,0,34.268
A2013327-0102-51590,14:35:00,14:35:00,300006,43,,0,0,34.984
A2013327-0058-51591,10:15:00,10:15:00,300952,1,Barzio - bar garden,0,0,0.000
A2013327-0058-51591,10:17:00,10:17:00,300664,2,Barzio - bar garden,0,0,1.216
A2013327-0058-51591,10:17:10,10:17:10,300919,3,Barzio - bar garden,0,0,1.482
A2013327-0058-51591,10:18:00,10:18:00,300546,4,Barzio - bar garden,0,0,2.093
A2013327-0058-51591,10:19:00,10:19:00,300547,5,Barzio - bar garden,0,0,2.380
A2013327-0058-51591,10:20:00,10:20:00,300136,6,Barzio - bar garden,0,0,3.164
A2013327-0058-51591,10:20:10,10:20:10,300953,7,Barzio - bar garden,0,0,3.385
A2013327-0058-51591,10:22:00,10:22:00,300137,8,Barzio - bar garden,0,0,4.246
A2013327-0058-51591,10:22:10,10:22:10,300549,9,Barzio - bar garden,0,0,5.155
A2013327-0058-51591,10:34:00,10:34:00,300550,10,Barzio - bar garden,0,0,6.924
A2013327-0058-51591,10:35:00,10:35:00,300138,11,Barzio - bar garden,0,0,7.534
A2013327-0058-51591,10:37:00,10:37:00,300150,12,Barzio - bar garden,0,0,8.531
A2013327-0058-51591,10:40:00,10:40:00,300115,13,Barzio - bar garden,0,0,10.980
A2013327-0058-51591,10:42:00,10:42:00,300555,14,Barzio - bar garden,0,0,11.987
A2013327-0058-51591,10:45:00,10:45:00,300556,15,Barzio - bar garden,0,0,13.108
A2013327-0058-51591,10:46:00,10:46:00,300557,16,Barzio - bar garden,0,0,13.706
A2013327-0058-51591,10:50:00,10:50:00,300666,17,Barzio - bar garden,0,0,14.732
A2013327-0058-51591,10:51:00,10:51:00,300558,18,Barzio - bar garden,0,0,15.411
A2013327-0058-51591,10:53:00,10:53:00,300118,19,,0,0,16.060
A2013327-0166-51592,14:15:00,14:15:00,300952,1,Concenedo,0,0,0.000
A2013327-0166-51592,14:22:00,14:22:00,300664,2,Concenedo,0,0,1.216
A2013327-0166-51592,14:22:10,14:22:10,300919,3,Concenedo,0,0,1.482
A2013327-0166-51592,14:23:00,14:23:00,300546,4,Concenedo,0,0,2.093
A2013327-0166-51592,14:24:00,14:24:00,300547,5,Concenedo,0,0,2.380
A2013327-0166-51592,14:25:00,14:25:00,300136,6,Concenedo,0,0,3.164
A2013327-0166-51592,14:25:10,14:25:10,300953,7,Concenedo,0,0,3.385
A2013327-0166-51592,14:27:00,14:27:00,300137,8,Concenedo,0,0,4.246
A2013327-0166-51592,14:27:10,14:27:10,300549,9,Concenedo,0,0,5.155
A2013327-0166-51592,14:35:00,14:35:00,300550,10,Concenedo,0,0,6.924
A2013327-0166-51592,14:35:10,14:35:10,300138,11,Concenedo,0,0,7.534
A2013327-0166-51592,14:42:00,14:42:00,300150,12,Concenedo,0,0,8.531
A2013327-0166-51592,14:45:00,14:45:00,300115,13,Concenedo,0,0,10.980
A2013327-0166-51592,14:47:00,14:47:00,300555,14,Concenedo,0,0,11.987
A2013327-0166-51592,14:50:00,14:50:00,300556,15,Concenedo,0,0,13.108
A2013327-0166-51592,14:51:00,14:51:00,300557,16,Concenedo,0,0,13.706
A2013327-0166-51592,14:55:00,14:55:00,300666,17,Concenedo,0,0,14.732
A2013327-0166-51592,14:56:00,14:56:00,300558,18,Concenedo,0,0,15.411
A2013327-0166-51592,14:58:00,14:58:00,300118,19,Concenedo,0,0,16.060
A2013327-0166-51592,14:59:00,14:59:00,300559,20,Concenedo,0,0,16.467
A2013327-0166-51592,15:01:00,15:01:00,300951,21,Concenedo,0,0,18.158
A2013327-0166-51592,15:03:00,15:03:00,300409,22,Concenedo,0,0,18.683
A2013327-0166-51592,15:04:00,15:04:00,300560,23,Concenedo,0,0,19.288
A2013327-0166-51592,15:05:00,15:05:00,300119,24,Concenedo,0,0,19.787
A2013327-0166-51592,15:07:00,15:07:00,300561,25,Concenedo,0,0,20.538
A2013327-0166-51592,15:08:00,15:08:00,300361,26,,0,0,20.994
A2013327-0160-51593,17:15:00,17:15:00,300952,1,Taceno - via roma (municipio),0,0,0.000
A2013327-0160-51593,17:17:00,17:17:00,300664,2,Taceno - via roma (municipio),0,0,1.216
A2013327-0160-51593,17:17:10,17:17:10,300919,3,Taceno - via roma (municipio),0,0,1.482
A2013327-0160-51593,17:18:00,17:18:00,300546,4,Taceno - via roma (municipio),0,0,2.093
A2013327-0160-51593,17:19:00,17:19:00,300547,5,Taceno - via roma (municipio),0,0,2.380
A2013327-0160-51593,17:20:00,17:20:00,300136,6,Taceno - via roma (municipio),0,0,3.164
A2013327-0160-51593,17:20:10,17:20:10,300953,7,Taceno - via roma (municipio),0,0,3.385
A2013327-0160-51593,17:22:00,17:22:00,300137,8,Taceno - via roma (municipio),0,0,4.246
A2013327-0160-51593,17:22:10,17:22:10,300549,9,Taceno - via roma (municipio),0,0,5.155
A2013327-0160-51593,17:34:00,17:34:00,300550,10,Taceno - via roma (municipio),0,0,6.924
A2013327-0160-51593,17:35:00,17:35:00,300138,11,Taceno - via roma (municipio),0,0,7.534
A2013327-0160-51593,17:37:00,17:37:00,300223,12,Taceno - via roma (municipio),0,0,8.545
A2013327-0160-51593,17:38:00,17:38:00,300554,13,Taceno - via roma (municipio),0,0,8.873
A2013327-0160-51593,17:40:00,17:40:00,300115,14,Taceno - via roma (municipio),0,0,11.139
A2013327-0160-51593,17:42:00,17:42:00,300555,15,Taceno - via roma (municipio),0,0,12.146
A2013327-0160-51593,17:45:00,17:45:00,300556,16,Taceno - via roma (municipio),0,0,13.267
A2013327-0160-51593,17:46:00,17:46:00,300557,17,Taceno - via roma (municipio),0,0,13.866
A2013327-0160-51593,17:50:00,17:50:00,300666,18,Taceno - via roma (municipio),0,0,14.892
A2013327-0160-51593,17:51:00,17:51:00,300558,19,Taceno - via roma (municipio),0,0,15.571
A2013327-0160-51593,17:53:00,17:53:00,300118,20,Taceno - via roma (municipio),0,0,16.219
A2013327-0160-51593,17:54:00,17:54:00,300559,21,Taceno - via roma (municipio),0,0,16.626
A2013327-0160-51593,18:00:00,18:00:00,300562,22,Taceno - via roma (municipio),0,0,18.769
A2013327-0160-51593,18:01:00,18:01:00,300563,23,Taceno - via roma (municipio),0,0,20.009
A2013327-0160-51593,18:02:00,18:02:00,300121,24,Taceno - via roma (municipio),0,0,20.662
A2013327-0160-51593,18:02:10,18:02:10,300564,25,Taceno - via roma (municipio),0,0,21.334
A2013327-0160-51593,18:04:00,18:04:00,300141,26,Taceno - via roma (municipio),0,0,21.744
A2013327-0160-51593,18:05:00,18:05:00,L00565,27,Taceno - via roma (municipio),0,0,22.391
A2013327-0160-51593,18:08:00,18:08:00,300566,28,Taceno - via roma (municipio),0,0,23.733
A2013327-0160-51593,18:09:00,18:09:00,300567,29,Taceno - via roma (municipio),0,0,24.457
A2013327-0160-51593,18:09:10,18:09:10,300568,30,Taceno - via roma (municipio),0,0,25.040
A2013327-0160-51593,18:11:00,18:11:00,300569,31,Taceno - via roma (municipio),0,0,25.527
A2013327-0160-51593,18:12:00,18:12:00,300123,32,Taceno - via roma (municipio),0,0,26.349
A2013327-0160-51593,18:15:00,18:15:00,300124,33,Taceno - via roma (municipio),0,0,27.523
A2013327-0160-51593,18:16:00,18:16:00,300570,34,Taceno - via roma (municipio),0,0,27.962
A2013327-0160-51593,18:18:00,18:18:00,300144,35,Taceno - via roma (municipio),0,0,29.261
A2013327-0160-51593,18:18:10,18:18:10,300145,36,Taceno - via roma (municipio),0,0,29.819
A2013327-0160-51593,18:19:00,18:19:00,300950,37,Taceno - via roma (municipio),0,0,30.297
A2013327-0160-51593,18:21:00,18:21:00,300571,38,Taceno - via roma (municipio),0,0,30.705
A2013327-0160-51593,18:21:10,18:21:10,300949,39,Taceno - via roma (municipio),0,0,31.642
A2013327-0160-51593,18:23:00,18:23:00,300143,40,Taceno - via roma (municipio),0,0,32.343
A2013327-0160-51593,18:24:00,18:24:00,300667,41,Taceno - via roma (municipio),0,0,33.864
A2013327-0160-51593,18:25:00,18:25:00,300006,42,,0,0,34.580
A2013327-0194-51594,6:45:00,6:45:00,300952,1,Barzio - bar garden,0,0,0.000
A2013327-0194-51594,6:47:00,6:47:00,300664,2,Barzio - bar garden,0,0,1.216
A2013327-0194-51594,6:47:10,6:47:10,300919,3,Barzio - bar garden,0,0,1.482
A2013327-0194-51594,6:48:00,6:48:00,300546,4,Barzio - bar garden,0,0,2.093
A2013327-0194-51594,6:49:00,6:49:00,300547,5,Barzio - bar garden,0,0,2.380
A2013327-0194-51594,6:50:00,6:50:00,300136,6,Barzio - bar garden,0,0,3.164
A2013327-0194-51594,6:50:10,6:50:10,300953,7,Barzio - bar garden,0,0,3.385
A2013327-0194-51594,6:52:00,6:52:00,300137,8,Barzio - bar garden,0,0,4.246
A2013327-0194-51594,6:52:10,6:52:10,300549,9,Barzio - bar garden,0,0,5.155
A2013327-0194-51594,7:04:00,7:04:00,300550,10,Barzio - bar garden,0,0,6.924
A2013327-0194-51594,7:05:00,7:05:00,300138,11,Barzio - bar garden,0,0,7.534
A2013327-0194-51594,7:07:00,7:07:00,300223,12,Barzio - bar garden,0,0,8.545
A2013327-0194-51594,7:08:00,7:08:00,300554,13,Barzio - bar garden,0,0,8.873
A2013327-0194-51594,7:10:00,7:10:00,300115,14,Barzio - bar garden,0,0,11.139
A2013327-0194-51594,7:12:00,7:12:00,300555,15,Barzio - bar garden,0,0,12.146
A2013327-0194-51594,7:15:00,7:15:00,300556,16,Barzio - bar garden,0,0,13.267
A2013327-0194-51594,7:16:00,7:16:00,300557,17,Barzio - bar garden,0,0,13.866
A2013327-0194-51594,7:20:00,7:20:00,300666,18,Barzio - bar garden,0,0,14.892
A2013327-0194-51594,7:21:00,7:21:00,300558,19,Barzio - bar garden,0,0,15.571
A2013327-0194-51594,7:23:00,7:23:00,300118,20,,0,0,16.219
A2013327-0096-51595,13:20:00,13:20:00,300952,1,Concenedo,0,0,0.000
A2013327-0096-51595,13:27:00,13:27:00,300664,2,Concenedo,0,0,1.216
A2013327-0096-51595,13:27:10,13:27:10,300919,3,Concenedo,0,0,1.482
A2013327-0096-51595,13:28:00,13:28:00,300546,4,Concenedo,0,0,2.093
A2013327-0096-51595,13:29:00,13:29:00,300547,5,Concenedo,0,0,2.380
A2013327-0096-51595,13:30:00,13:30:00,300136,6,Concenedo,0,0,3.164
A2013327-0096-51595,13:30:10,13:30:10,300953,7,Concenedo,0,0,3.385
A2013327-0096-51595,13:32:00,13:32:00,300137,8,Concenedo,0,0,4.246
A2013327-0096-51595,13:32:10,13:32:10,300549,9,Concenedo,0,0,5.155
A2013327-0096-51595,13:40:00,13:40:00,300550,10,Concenedo,0,0,6.924
A2013327-0096-51595,13:40:10,13:40:10,300138,11,Concenedo,0,0,7.534
A2013327-0096-51595,13:47:00,13:47:00,300150,12,Concenedo,0,0,8.531
A2013327-0096-51595,13:50:00,13:50:00,300115,13,Concenedo,0,0,10.980
A2013327-0096-51595,13:52:00,13:52:00,300555,14,Concenedo,0,0,11.987
A2013327-0096-51595,13:55:00,13:55:00,300556,15,Concenedo,0,0,13.108
A2013327-0096-51595,13:56:00,13:56:00,300557,16,Concenedo,0,0,13.706
A2013327-0096-51595,14:00:00,14:00:00,300666,17,Concenedo,0,0,14.732
A2013327-0096-51595,14:01:00,14:01:00,300558,18,Concenedo,0,0,15.411
A2013327-0096-51595,14:03:00,14:03:00,300118,19,Concenedo,0,0,16.060
A2013327-0096-51595,14:04:00,14:04:00,300559,20,Concenedo,0,0,16.467
A2013327-0096-51595,14:06:00,14:06:00,300951,21,Concenedo,0,0,18.158
A2013327-0096-51595,14:08:00,14:08:00,300409,22,Concenedo,0,0,18.683
A2013327-0096-51595,14:09:00,14:09:00,300560,23,Concenedo,0,0,19.288
A2013327-0096-51595,14:10:00,14:10:00,300119,24,Concenedo,0,0,19.787
A2013327-0096-51595,14:12:00,14:12:00,300561,25,Concenedo,0,0,20.538
A2013327-0096-51595,14:13:00,14:13:00,300361,26,,0,0,20.994
A2013327-0176-51597,15:15:00,15:15:00,300952,1,Taceno - via roma (municipio),0,0,0.000
A2013327-0176-51597,15:17:00,15:17:00,300664,2,Taceno - via roma (municipio),0,0,1.216
A2013327-0176-51597,15:17:10,15:17:10,300919,3,Taceno - via roma (municipio),0,0,1.482
A2013327-0176-51597,15:18:00,15:18:00,300546,4,Taceno - via roma (municipio),0,0,2.093
A2013327-0176-51597,15:19:00,15:19:00,300547,5,Taceno - via roma (municipio),0,0,2.380
A2013327-0176-51597,15:20:00,15:20:00,300136,6,Taceno - via roma (municipio),0,0,3.164
A2013327-0176-51597,15:20:10,15:20:10,300953,7,Taceno - via roma (municipio),0,0,3.385
A2013327-0176-51597,15:22:00,15:22:00,300137,8,Taceno - via roma (municipio),0,0,4.246
A2013327-0176-51597,15:22:10,15:22:10,300549,9,Taceno - via roma (municipio),0,0,5.155
A2013327-0176-51597,15:33:00,15:33:00,300550,10,Taceno - via roma (municipio),0,0,6.924
A2013327-0176-51597,15:35:00,15:35:00,300138,11,Taceno - via roma (municipio),0,0,7.534
A2013327-0176-51597,15:35:10,15:35:10,300150,12,Taceno - via roma (municipio),0,0,8.531
A2013327-0176-51597,15:40:00,15:40:00,300115,13,Taceno - via roma (municipio),0,0,10.980
A2013327-0176-51597,15:42:00,15:42:00,300555,14,Taceno - via roma (municipio),0,0,11.987
A2013327-0176-51597,15:45:00,15:45:00,300556,15,Taceno - via roma (municipio),0,0,13.108
A2013327-0176-51597,15:47:00,15:47:00,300557,16,Taceno - via roma (municipio),0,0,13.706
A2013327-0176-51597,15:49:00,15:49:00,300951,17,Taceno - via roma (municipio),0,0,14.637
A2013327-0176-51597,15:50:00,15:50:00,300409,18,Taceno - via roma (municipio),0,0,15.162
A2013327-0176-51597,15:51:00,15:51:00,300560,19,Taceno - via roma (municipio),0,0,15.767
A2013327-0176-51597,15:52:00,15:52:00,L00119,20,Taceno - via roma (municipio),0,0,16.146
A2013327-0176-51597,15:53:00,15:53:00,L00560,21,Taceno - via roma (municipio),0,0,16.535
A2013327-0176-51597,15:54:00,15:54:00,L00409,22,Taceno - via roma (municipio),0,0,17.112
A2013327-0176-51597,15:55:00,15:55:00,L00889,23,Taceno - via roma (municipio),0,0,17.658
A2013327-0176-51597,15:56:00,15:56:00,300666,24,Taceno - via roma (municipio),0,0,18.058
A2013327-0176-51597,15:58:00,15:58:00,300558,25,Taceno - via roma (municipio),0,0,19.058
A2013327-0176-51597,15:59:00,15:59:00,300118,26,Taceno - via roma (municipio),0,0,19.707
A2013327-0176-51597,16:00:00,16:00:00,300559,27,Taceno - via roma (municipio),0,0,20.114
A2013327-0176-51597,16:05:00,16:05:00,300562,28,Taceno - via roma (municipio),0,0,22.257
A2013327-0176-51597,16:07:00,16:07:00,300563,29,Taceno - via roma (municipio),0,0,23.497
A2013327-0176-51597,16:08:00,16:08:00,300121,30,Taceno - via roma (municipio),0,0,24.150
A2013327-0176-51597,16:09:00,16:09:00,300564,31,Taceno - via roma (municipio),0,0,24.822
A2013327-0176-51597,16:09:10,16:09:10,300229,32,Taceno - via roma (municipio),0,0,25.265
A2013327-0176-51597,16:10:00,16:10:00,300141,33,Taceno - via roma (municipio),0,0,25.675
A2013327-0176-51597,16:12:00,16:12:00,L00565,34,Taceno - via roma (municipio),0,0,26.322
A2013327-0176-51597,16:14:00,16:14:00,300566,35,Taceno - via roma (municipio),0,0,27.664
A2013327-0176-51597,16:15:00,16:15:00,300567,36,Taceno - via roma (municipio),0,0,28.388
A2013327-0176-51597,16:16:00,16:16:00,300568,37,Taceno - via roma (municipio),0,0,28.970
A2013327-0176-51597,16:17:00,16:17:00,300569,38,Taceno - via roma (municipio),0,0,29.458
A2013327-0176-51597,16:18:00,16:18:00,300123,39,Taceno - via roma (municipio),0,0,30.280
A2013327-0176-51597,16:21:00,16:21:00,300124,40,Taceno - via roma (municipio),0,0,31.454
A2013327-0176-51597,16:22:00,16:22:00,300570,41,Taceno - via roma (municipio),0,0,31.893
A2013327-0176-51597,16:23:00,16:23:00,300144,42,Taceno - via roma (municipio),0,0,33.192
A2013327-0176-51597,16:24:00,16:24:00,300145,43,Taceno - via roma (municipio),0,0,33.750
A2013327-0176-51597,16:26:00,16:26:00,300950,44,Taceno - via roma (municipio),0,0,34.228
A2013327-0176-51597,16:27:00,16:27:00,300571,45,Taceno - via roma (municipio),0,0,34.636
A2013327-0176-51597,16:28:00,16:28:00,300949,46,Taceno - via roma (municipio),0,0,35.573
A2013327-0176-51597,16:29:00,16:29:00,300143,47,Taceno - via roma (municipio),0,0,36.274
A2013327-0176-51597,16:30:00,16:30:00,300667,48,Taceno - via roma (municipio),0,0,37.795
A2013327-0176-51597,16:31:00,16:31:00,300006,49,,0,0,38.511
A2013327-0002-51607,8:35:00,8:35:00,300952,1,Casargo - piazzo,0,0,0.000
A2013327-0002-51607,8:37:00,8:37:00,300664,2,Casargo - piazzo,0,0,1.216
A2013327-0002-51607,8:38:00,8:38:00,300919,3,Casargo - piazzo,0,0,1.504
A2013327-0002-51607,8:39:00,8:39:00,300546,4,Casargo - piazzo,0,0,2.115
A2013327-0002-51607,8:40:00,8:40:00,300547,5,Casargo - piazzo,0,0,2.431
A2013327-0002-51607,8:41:00,8:41:00,300136,6,Casargo - piazzo,0,0,3.214
A2013327-0002-51607,8:41:10,8:41:10,300953,7,Casargo - piazzo,0,0,3.435
A2013327-0002-51607,8:42:00,8:42:00,300137,8,Casargo - piazzo,0,0,4.307
A2013327-0002-51607,8:42:10,8:42:10,300549,9,Casargo - piazzo,0,0,5.216
A2013327-0002-51607,8:54:00,8:54:00,300550,10,Casargo - piazzo,0,0,6.985
A2013327-0002-51607,8:55:00,8:55:00,300150,11,Casargo - piazzo,0,0,8.517
A2013327-0002-51607,8:58:00,8:58:00,300115,12,Casargo - piazzo,0,0,10.966
A2013327-0002-51607,9:03:00,9:03:00,300562,13,Casargo - piazzo,0,0,12.773
A2013327-0002-51607,9:04:00,9:04:00,L00565,14,Casargo - piazzo,0,0,16.048
A2013327-0002-51607,9:05:00,9:05:00,300567,15,Casargo - piazzo,0,0,18.230
A2013327-0002-51607,9:05:10,9:05:10,300568,16,Casargo - piazzo,0,0,18.813
A2013327-0002-51607,9:06:00,9:06:00,300569,17,Casargo - piazzo,0,0,19.300
A2013327-0002-51607,9:06:10,9:06:10,300123,18,Casargo - piazzo,0,0,20.135
A2013327-0002-51607,9:09:00,9:09:00,300124,19,Casargo - piazzo,0,0,21.335
A2013327-0002-51607,9:11:00,9:11:00,300570,20,Casargo - piazzo,0,0,21.774
A2013327-0002-51607,9:13:00,9:13:00,300125,21,Casargo - piazzo,0,0,23.995
A2013327-0002-51607,9:15:00,9:15:00,300143,22,Casargo - piazzo,0,0,24.535
A2013327-0002-51607,9:16:00,9:16:00,300667,23,Casargo - piazzo,0,0,26.056
A2013327-0002-51607,9:17:00,9:17:00,300006,24,Casargo - piazzo,0,0,26.772
A2013327-0002-51607,9:21:00,9:21:00,300007,25,Casargo - piazzo,0,0,29.155
A2013327-0002-51607,9:24:00,9:24:00,300018,26,Casargo - piazzo,0,0,29.856
A2013327-0002-51607,9:25:00,9:25:00,300010,27,Casargo - piazzo,0,0,30.669
A2013327-0002-51607,9:26:00,9:26:00,300464,28,Casargo - piazzo,0,0,31.558
A2013327-0002-51607,9:27:00,9:27:00,300101,29,Casargo - piazzo,0,0,32.154
A2013327-0002-51607,9:28:00,9:28:00,300012,30,Casargo - piazzo,0,0,32.549
A2013327-0002-51607,9:29:00,9:29:00,300013,31,,0,0,33.381
A2013327-0010-51608,8:35:00,8:35:00,300952,1,Casargo - piazzo,0,0,0.000
A2013327-0010-51608,8:37:00,8:37:00,300664,2,Casargo - piazzo,0,0,1.216
A2013327-0010-51608,8:38:00,8:38:00,300919,3,Casargo - piazzo,0,0,1.504
A2013327-0010-51608,8:39:00,8:39:00,300546,4,Casargo - piazzo,0,0,2.115
A2013327-0010-51608,8:40:00,8:40:00,300547,5,Casargo - piazzo,0,0,2.431
A2013327-0010-51608,8:41:00,8:41:00,300136,6,Casargo - piazzo,0,0,3.214
A2013327-0010-51608,8:41:10,8:41:10,300953,7,Casargo - piazzo,0,0,3.435
A2013327-0010-51608,8:42:00,8:42:00,300137,8,Casargo - piazzo,0,0,4.307
A2013327-0010-51608,8:42:10,8:42:10,300549,9,Casargo - piazzo,0,0,5.216
A2013327-0010-51608,8:54:00,8:54:00,300550,10,Casargo - piazzo,0,0,6.985
A2013327-0010-51608,8:55:00,8:55:00,300150,11,Casargo - piazzo,0,0,8.517
A2013327-0010-51608,8:58:00,8:58:00,300115,12,Casargo - piazzo,0,0,10.966
A2013327-0010-51608,9:03:00,9:03:00,300562,13,Casargo - piazzo,0,0,12.773
A2013327-0010-51608,9:04:00,9:04:00,L00565,14,Casargo - piazzo,0,0,16.048
A2013327-0010-51608,9:05:00,9:05:00,300567,15,Casargo - piazzo,0,0,18.230
A2013327-0010-51608,9:05:10,9:05:10,300568,16,Casargo - piazzo,0,0,18.813
A2013327-0010-51608,9:06:00,9:06:00,300569,17,Casargo - piazzo,0,0,19.300
A2013327-0010-51608,9:06:10,9:06:10,300123,18,Casargo - piazzo,0,0,20.135
A2013327-0010-51608,9:09:00,9:09:00,300124,19,Casargo - piazzo,0,0,21.335
A2013327-0010-51608,9:11:00,9:11:00,300570,20,Casargo - piazzo,0,0,21.774
A2013327-0010-51608,9:13:00,9:13:00,300125,21,Casargo - piazzo,0,0,23.995
A2013327-0010-51608,9:15:00,9:15:00,300143,22,Casargo - piazzo,0,0,24.535
A2013327-0010-51608,9:16:00,9:16:00,300667,23,Casargo - piazzo,0,0,26.056
A2013327-0010-51608,9:17:00,9:17:00,300006,24,Casargo - piazzo,0,0,26.772
A2013327-0010-51608,9:21:00,9:21:00,300007,25,Casargo - piazzo,0,0,29.155
A2013327-0010-51608,9:24:00,9:24:00,300018,26,Casargo - piazzo,0,0,29.856
A2013327-0010-51608,9:25:00,9:25:00,300010,27,Casargo - piazzo,0,0,30.669
A2013327-0010-51608,9:26:00,9:26:00,300464,28,Casargo - piazzo,0,0,31.558
A2013327-0010-51608,9:27:00,9:27:00,300101,29,Casargo - piazzo,0,0,32.154
A2013327-0010-51608,9:28:00,9:28:00,300012,30,Casargo - piazzo,0,0,32.549
A2013327-0010-51608,9:29:00,9:29:00,300013,31,,0,0,33.381
A2013327-0130-51609,14:15:00,14:15:00,300952,1,Primaluna - cortabbio (pesa),0,0,0.000
A2013327-0130-51609,14:23:00,14:23:00,300664,2,Primaluna - cortabbio (pesa),0,0,1.216
A2013327-0130-51609,14:24:00,14:24:00,300919,3,Primaluna - cortabbio (pesa),0,0,1.504
A2013327-0130-51609,14:26:00,14:26:00,300546,4,Primaluna - cortabbio (pesa),0,0,2.115
A2013327-0130-51609,14:28:00,14:28:00,300547,5,Primaluna - cortabbio (pesa),0,0,2.431
A2013327-0130-51609,14:29:00,14:29:00,300136,6,Primaluna - cortabbio (pesa),0,0,3.214
A2013327-0130-51609,14:30:00,14:30:00,300953,7,Primaluna - cortabbio (pesa),0,0,3.435
A2013327-0130-51609,14:31:00,14:31:00,300137,8,Primaluna - cortabbio (pesa),0,0,4.307
A2013327-0130-51609,14:32:00,14:32:00,300549,9,Primaluna - cortabbio (pesa),0,0,5.216
A2013327-0130-51609,14:37:00,14:37:00,300550,10,Primaluna - cortabbio (pesa),0,0,6.985
A2013327-0130-51609,14:40:00,14:40:00,300138,11,Primaluna - cortabbio (pesa),0,0,7.285
A2013327-0130-51609,14:41:00,14:41:00,300150,12,Primaluna - cortabbio (pesa),0,0,8.282
A2013327-0130-51609,14:45:00,14:45:00,300115,13,Primaluna - cortabbio (pesa),0,0,10.731
A2013327-0130-51609,14:50:00,14:50:00,300562,14,Primaluna - cortabbio (pesa),0,0,12.527
A2013327-0130-51609,14:51:00,14:51:00,300563,15,Primaluna - cortabbio (pesa),0,0,13.767
A2013327-0130-51609,14:53:00,14:53:00,300121,16,Primaluna - cortabbio (pesa),0,0,14.767
A2013327-0130-51609,14:54:00,14:54:00,300141,17,Primaluna - cortabbio (pesa),0,0,14.767
A2013327-0130-51609,14:56:00,14:56:00,L00565,18,Primaluna - cortabbio (pesa),0,0,15.414
A2013327-0130-51609,14:58:00,14:58:00,300567,19,Primaluna - cortabbio (pesa),0,0,17.596
A2013327-0130-51609,15:00:00,15:00:00,300568,20,Primaluna - cortabbio (pesa),0,0,18.179
A2013327-0130-51609,15:02:00,15:02:00,300569,21,Primaluna - cortabbio (pesa),0,0,18.666
A2013327-0130-51609,15:03:00,15:03:00,300123,22,Primaluna - cortabbio (pesa),0,0,19.488
A2013327-0130-51609,15:05:00,15:05:00,300124,23,,0,0,20.248
A2013327-0104-51611,13:20:00,13:20:00,300952,1,Pasturo - baiedo (bivio),0,0,0.000
