scenario_id,topology_family,seed_name,public_route_count,optional_extension_count,public_explicit_anchor_count,extension_explicit_anchor_count,public_intercepted_anchor_count,extension_intercepted_anchor_count,public_intercepted_existing_stop_count,public_intercepted_proposed_stop_count,extension_intercepted_existing_stop_count,extension_intercepted_proposed_stop_count,public_leg_count,public_distance_km,public_runtime_min,public_resolved_leg_count,public_quantified_leg_count,public_unknown_leg_count,public_resolved_distance_km,public_quantified_distance_km,public_unknown_distance_km,extension_leg_count,extension_distance_km,extension_runtime_min,extension_resolved_leg_count,extension_quantified_leg_count,extension_unknown_leg_count,extension_resolved_distance_km,extension_quantified_distance_km,extension_unknown_distance_km
P2_3db83f6a94d41425,scheduled_extensions,,1,1,2,3,8,12,6,1,8,3,2,9.983204857,16.632925358999998,0,2,0,0.0,9.983204857,0.0,4,24.557271738,40.644427636,0,4,0,0.0,24.557271738,0.0
P2_3dbff7f0fe6951da,scheduled_extensions,,1,1,2,3,7,13,2,4,8,4,2,7.399604196,14.591405573,0,2,0,0.0,7.399604196,0.0,4,19.922093293,36.105551002,0,4,0,0.0,19.922093293,0.0
P2_3dc61e7f43e256d9,scheduled_extensions,,1,1,2,3,5,10,1,3,4,5,2,12.664808335,28.061122013000002,0,2,0,0.0,12.664808335,0.0,4,31.815589739000004,68.40161014399999,0,4,0,0.0,31.815589739000004,0.0
P2_3dcbb732a057449a,scheduled_extensions,,1,1,2,3,5,6,1,3,2,3,2,9.578466328,19.637956367,0,2,0,0.0,9.578466328,0.0,4,16.578070429,34.646031898,0,4,0,0.0,16.578070429,0.0
P2_3dcd01259ecf0f8b,scheduled_extensions,,1,1,2,3,8,13,2,5,3,9,2,8.499681111000001,17.23159017,0,2,0,0.0,8.499681111000001,0.0,4,15.163159592000001,30.485128917,0,4,0,0.0,15.163159592000001,0.0
P2_3dd158df57f4e3ea,scheduled_extensions,,1,1,2,3,4,8,1,2,2,5,2,7.813816246,14.971801632,0,2,0,0.0,7.813816246,0.0,4,11.353416827,23.641197181,0,4,0,0.0,11.353416827,0.0
P2_3ddc1f7c9a54249d,scheduled_extensions,,1,1,2,3,9,10,6,2,6,3,2,8.869317997,14.06556449,0,2,0,0.0,8.869317997,0.0,4,18.566735612,29.317817631,0,4,0,0.0,18.566735612,0.0
P2_3ddcd17d4652d63e,scheduled_extensions,,1,1,2,3,2,4,0,1,1,2,2,1.7988247350000002,4.556729121,0,2,0,0.0,1.7988247350000002,0.0,4,4.080942306,10.324426538,0,4,0,0.0,4.080942306,0.0
P2_3de2e1d1f89a9f6c,scheduled_extensions,,1,1,2,3,4,10,0,3,2,7,2,3.962885763,10.003832898999999,0,2,0,0.0,3.962885763,0.0,4,12.34374265,29.320842044,0,4,0,0.0,12.34374265,0.0
P2_3de8a4b809dc732e,scheduled_extensions,,1,1,2,3,4,6,2,1,3,2,2,4.515070186,7.726686336,0,2,0,0.0,4.515070186,0.0,4,10.158091255999999,20.032068027,0,4,0,0.0,10.158091255999999,0.0
P2_3de8d6a5c5e6aede,scheduled_extensions,,1,1,2,3,7,17,1,5,3,13,2,8.835222732,18.639907203,0,2,0,0.0,8.835222732,0.0,4,23.245870081,50.667865663,0,4,0,0.0,23.245870081,0.0
P2_3dea4aa1c8eafbee,scheduled_extensions,,1,1,2,3,3,7,1,1,3,3,2,5.367768028,9.717309618000002,0,2,0,0.0,5.367768028,0.0,4,19.563136696,36.827531543000006,0,4,0,0.0,19.563136696,0.0
P2_3deb0bfa80234b41,scheduled_extensions,,1,1,2,3,10,12,2,7,3,8,2,10.236591435000001,20.947694927,0,2,0,0.0,10.236591435000001,0.0,4,26.828979462,53.053853552999996,0,4,0,0.0,26.828979462,0.0
P2_3decb1119594af2e,scheduled_extensions,,1,1,2,3,4,5,3,0,3,1,2,4.558686773,8.539143276,0,2,0,0.0,4.558686773,0.0,4,6.266823500999999,12.571946539999999,0,4,0,0.0,6.266823500999999,0.0
P2_3df3cfab710949f9,scheduled_extensions,,1,1,2,3,6,9,2,3,4,4,2,6.63883757,12.76556567,0,2,0,0.0,6.63883757,0.0,4,11.205070496,23.334431039,0,4,0,0.0,11.205070496,0.0
P2_3df4fe6b8d97648b,scheduled_extensions,,1,1,2,3,6,9,1,4,3,5,2,7.295943518,14.945637087000001,0,2,0,0.0,7.295943518,0.0,4,17.865851675000002,34.233127202000006,0,4,0,0.0,17.865851675000002,0.0
P2_3df5a4bc5b8c52a4,scheduled_extensions,,1,1,2,3,2,4,0,1,2,1,2,1.058453133,2.886690362,0,2,0,0.0,1.058453133,0.0,4,4.543710132,9.555860828,0,4,0,0.0,4.543710132,0.0
P2_3df9eff9ab331901,scheduled_extensions,,1,1,2,3,5,11,2,2,4,6,2,9.251547881,20.569618095,0,2,0,0.0,9.251547881,0.0,4,20.68507588,45.618083449000004,0,4,0,0.0,20.68507588,0.0
P2_3dfa24f83017b5f9,scheduled_extensions,,1,1,2,3,5,10,2,2,2,7,2,8.163049432,15.3326077,0,2,0,0.0,8.163049432,0.0,4,22.866427544,47.300188616,0,4,0,0.0,22.866427544,0.0
P2_3dffa04dafd8f5a1,scheduled_extensions,,1,1,2,3,3,12,0,2,5,6,2,3.530244164,8.845096160999999,0,2,0,0.0,3.530244164,0.0,4,14.399919608000001,27.772004006999996,0,4,0,0.0,14.399919608000001,0.0
P2_3e033ff4c663c566,scheduled_extensions,,1,1,2,3,6,12,3,2,3,8,2,7.727078614,15.664199426,0,2,0,0.0,7.727078614,0.0,4,22.002250859,47.653872886,0,4,0,0.0,22.002250859,0.0
P2_3e1034a680f2c3bd,scheduled_extensions,,1,1,2,3,9,11,6,2,8,2,2,11.135690839,19.349287323,0,2,0,0.0,11.135690839,0.0,4,23.819456607,40.259099546,0,4,0,0.0,23.819456607,0.0
P2_3e114ce9c21b74f5,scheduled_extensions,,1,1,2,3,2,5,0,1,2,2,2,2.56838386,7.004683256,0,2,0,0.0,2.56838386,0.0,4,7.479909628,16.943489739,0,4,0,0.0,7.479909628,0.0
P2_3e1b18ff30761326,scheduled_extensions,,1,1,2,3,2,9,1,0,4,4,2,1.7090942450000002,4.597510344,0,2,0,0.0,1.7090942450000002,0.0,4,10.363879605000001,25.032069476,0,4,0,0.0,10.363879605000001,0.0
P2_3e30107cee256f9a,scheduled_extensions,,1,1,2,3,5,12,2,2,8,3,2,8.04574587,14.964483108,0,2,0,0.0,8.04574587,0.0,4,23.253306980999998,39.91010158300001,0,4,0,0.0,23.253306980999998,0.0
P2_3e37a3036480989b,scheduled_extensions,,1,1,2,3,4,4,0,3,0,3,2,4.484736112,11.440387879,0,2,0,0.0,4.484736112,0.0,4,6.925997819999999,17.919753485,0,4,0,0.0,6.925997819999999,0.0
P2_3e3d4d28eb355328,scheduled_extensions,,1,1,2,3,6,9,3,2,3,5,2,7.727078614,15.664199426,0,2,0,0.0,7.727078614,0.0,4,18.915561486,40.573953456,0,4,0,0.0,18.915561486,0.0
P2_3e5b19b1bcdbb47a,scheduled_extensions,,1,1,2,3,5,11,4,0,9,1,2,4.323065886,7.246186323,0,2,0,0.0,4.323065886,0.0,4,17.857914512,31.140119736,0,4,0,0.0,17.857914512,0.0
P2_3e5cf2cf365c5b0c,scheduled_extensions,,1,1,2,3,6,9,4,1,7,1,2,9.131738336,16.944227427999998,0,2,0,0.0,9.131738336,0.0,4,22.10002152,38.513296077,0,4,0,0.0,22.10002152,0.0
P2_3e5de2db94473678,scheduled_extensions,,1,1,2,3,3,8,1,1,5,2,2,4.917028616,9.392294798999998,0,2,0,0.0,4.917028616,0.0,4,15.505463949,28.78751199,0,4,0,0.0,15.505463949,0.0
P2_3e658a03906d40b1,scheduled_extensions,,1,1,2,3,5,8,1,3,1,6,2,9.656715252,21.022785523,0,2,0,0.0,9.656715252,0.0,4,13.984703602,32.651328523000004,0,4,0,0.0,13.984703602,0.0
P2_3e6619d8e7ff9abd,scheduled_extensions,,1,1,2,3,3,9,2,0,4,4,2,2.7891804760000003,4.945358207,0,2,0,0.0,2.7891804760000003,0.0,4,12.829470077,22.005008971000002,0,4,0,0.0,12.829470077,0.0
P2_3e7192e630ccd1c0,scheduled_extensions,,1,1,2,3,7,9,5,1,5,3,2,8.898315335,16.416097549,0,2,0,0.0,8.898315335,0.0,4,19.099594232,37.856225468,0,4,0,0.0,19.099594232,0.0
P2_3e78274fb03f0e9b,scheduled_extensions,,1,1,2,3,5,13,0,4,6,6,2,7.292368794,18.136662153,0,2,0,0.0,7.292368794,0.0,4,21.717645802,48.20455415799999,0,4,0,0.0,21.717645802,0.0
P2_3e7d858b567347f1,scheduled_extensions,,1,1,2,3,4,7,2,1,2,4,2,3.80514004,7.201086397,0,2,0,0.0,3.80514004,0.0,4,11.883777272,25.941479612,0,4,0,0.0,11.883777272,0.0
P2_3e8477e458359dd9,scheduled_extensions,,1,1,2,3,5,6,2,2,2,3,2,8.834893309,19.272494242,0,2,0,0.0,8.834893309,0.0,4,15.191009197,34.75719996,0,4,0,0.0,15.191009197,0.0
P2_3e8e2810871094ef,scheduled_extensions,,1,1,2,3,2,5,1,0,2,2,2,2.077214724,3.877409581,0,2,0,0.0,2.077214724,0.0,4,8.045745870000001,14.964483108000001,0,4,0,0.0,8.045745870000001,0.0
P2_3e9b98338cb49fd9,scheduled_extensions,,1,1,2,3,3,7,0,2,0,6,2,5.402698237999999,12.688860032000001,0,2,0,0.0,5.402698237999999,0.0,4,11.851690882,28.121292964,0,4,0,0.0,11.851690882,0.0
P2_3e9d44c7c81be303,scheduled_extensions,,1,1,2,3,5,7,1,3,1,5,2,9.656715252,21.022785523,0,2,0,0.0,9.656715252,0.0,4,20.409489277,45.500881887,0,4,0,0.0,20.409489277,0.0
P2_3e9ddc36711e947e,scheduled_extensions,,1,1,2,3,5,12,2,2,8,3,2,8.04574587,14.964483108,0,2,0,0.0,8.04574587,0.0,4,23.858328446999998,42.68446665300001,0,4,0,0.0,23.858328446999998,0.0
P2_3ea02f593eab6f9d,scheduled_extensions,,1,1,2,3,7,8,4,2,4,3,2,7.896030209999999,13.174165776999999,0,2,0,0.0,7.896030209999999,0.0,4,16.511398068000002,27.961004982,0,4,0,0.0,16.511398068000002,0.0
P2_3ea24960261807a1,scheduled_extensions,,1,1,2,3,7,11,5,1,5,5,2,7.433262398,12.492856862,0,2,0,0.0,7.433262398,0.0,4,19.90371382,38.013151766,0,4,0,0.0,19.90371382,0.0
P2_3ea346b72f9e11af,scheduled_extensions,,1,1,2,3,8,9,6,1,6,2,2,11.717521049,21.851276309,0,2,0,0.0,11.717521049,0.0,4,19.732162984,36.620963117,0,4,0,0.0,19.732162984,0.0
P2_3ea3a22bde3ce38c,scheduled_extensions,,1,1,2,3,3,4,2,0,3,0,2,4.495547639,8.41286501,0,2,0,0.0,4.495547639,0.0,4,6.412233050000001,12.195849184,0,4,0,0.0,6.412233050000001,0.0
P2_3eacf6db7b99d72e,scheduled_extensions,,1,1,2,3,9,11,4,4,6,4,2,12.075970254,20.825804877,0,2,0,0.0,12.075970254,0.0,4,19.660975338999997,35.826497261,0,4,0,0.0,19.660975338999997,0.0
P2_3eb684c08249b7ec,scheduled_extensions,,1,1,2,3,5,6,0,4,0,5,2,7.292368794,18.136662153,0,2,0,0.0,7.292368794,0.0,4,12.343903037,30.801220209,0,4,0,0.0,12.343903037,0.0
P2_3eb768447195929a,scheduled_extensions,,1,1,2,3,3,6,1,1,4,1,2,5.355242866999999,10.553461917,0,2,0,0.0,5.355242866999999,0.0,4,9.6944075,18.84598073,0,4,0,0.0,9.6944075,0.0
P2_3ebb9e2fcf16c621,scheduled_extensions,,1,1,2,3,7,11,5,1,7,3,2,7.2894194720000005,12.30206552,0,2,0,0.0,7.2894194720000005,0.0,4,14.948260205,31.228289652,0,4,0,0.0,14.948260205,0.0
P2_3ec6a713655e4b55,scheduled_extensions,,1,1,2,3,4,6,0,3,1,4,2,7.074378548,17.98681753,0,2,0,0.0,7.074378548,0.0,4,16.125172797,41.945468461000004,0,4,0,0.0,16.125172797,0.0
P2_3ecd8f5f6dbd8ffc,scheduled_extensions,,1,1,2,3,5,7,3,1,4,2,2,6.155031649,10.562667935,0,2,0,0.0,6.155031649,0.0,4,16.162403919,27.793552233999996,0,4,0,0.0,16.162403919,0.0
P2_3ecf54ac4c81e502,scheduled_extensions,,1,1,2,3,7,8,5,1,5,2,2,7.2894194720000005,12.30206552,0,2,0,0.0,7.2894194720000005,0.0,4,12.545520592999999,21.825807819,0,4,0,0.0,12.545520592999999,0.0
P2_3ed6b6cdf4e0dd73,scheduled_extensions,,1,1,2,3,4,9,0,3,2,6,2,4.484736112,11.440387879,0,2,0,0.0,4.484736112,0.0,4,13.353130025,30.537117318,0,4,0,0.0,13.353130025,0.0
P2_3edb1606961271a0,scheduled_extensions,,1,1,2,3,5,9,3,1,3,5,2,6.370692855,10.886159746,0,2,0,0.0,6.370692855,0.0,4,17.778574734000003,34.799757533999994,0,4,0,0.0,17.778574734000003,0.0
P2_3ee04f455848f2be,scheduled_extensions,,1,1,2,3,7,7,6,0,6,0,2,7.2380915560000005,12.430990815,0,2,0,0.0,7.2380915560000005,0.0,4,11.760118731,20.026297563,0,4,0,0.0,11.760118731,0.0
P2_3eebb458e4aff547,scheduled_extensions,,1,1,2,3,6,9,4,1,5,3,2,6.912512263,13.3877557,0,2,0,0.0,6.912512263,0.0,4,18.39752336,34.77870125,0,4,0,0.0,18.39752336,0.0
P2_3ef019017801c53a,scheduled_extensions,,1,1,2,3,2,5,0,1,2,2,2,3.3445275949999997,8.978114444,0,2,0,0.0,3.3445275949999997,0.0,4,7.712406850000001,18.233532181,0,4,0,0.0,7.712406850000001,0.0
P2_3ef2bee053db3c3f,scheduled_extensions,,1,1,2,3,5,6,1,3,1,4,2,12.664808335,28.061122013000002,0,2,0,0.0,12.664808335,0.0,4,24.951718677000002,56.048973922,0,4,0,0.0,24.951718677000002,0.0
P2_3f07de48d5354297,scheduled_extensions,,1,1,2,3,3,11,1,1,5,5,2,4.917028616,9.392294798999998,0,2,0,0.0,4.917028616,0.0,4,20.66892194,36.225561168,0,4,0,0.0,20.66892194,0.0
P2_3f09d0c516c3cfa5,scheduled_extensions,,1,1,2,3,3,5,0,2,0,4,2,5.419095227,13.626759897,0,2,0,0.0,5.419095227,0.0,4,13.637104036,31.629947660000003,0,4,0,0.0,13.637104036,0.0
P2_3f1bd77cc3a91364,scheduled_extensions,,1,1,2,3,4,5,2,1,2,2,2,3.8845015629999997,7.621581637,0,2,0,0.0,3.8845015629999997,0.0,4,7.670468788000001,15.376436574,0,4,0,0.0,7.670468788000001,0.0
P2_3f28c4e2611dd511,scheduled_extensions,,1,1,2,3,3,10,1,1,6,3,2,6.3691506570000005,12.942760922,0,2,0,0.0,6.3691506570000005,0.0,4,23.531164217000004,46.812860746999995,0,4,0,0.0,23.531164217000004,0.0
P2_3f29f4708261f1b6,scheduled_extensions,,1,1,2,3,6,16,4,1,10,5,2,6.212440771000001,10.648781619000001,0,2,0,0.0,6.212440771000001,0.0,4,22.143010259999997,36.87126793,0,4,0,0.0,22.143010259999997,0.0
P2_3f301ee5b6d0a59e,scheduled_extensions,,1,1,2,3,8,9,6,1,6,2,2,9.007942252,16.140333745,0,2,0,0.0,9.007942252,0.0,4,17.755397342,33.780558438,0,4,0,0.0,17.755397342,0.0
P2_3f3966c127596ca3,scheduled_extensions,,1,1,2,3,7,9,4,2,5,3,2,9.073654515000001,16.429797941,0,2,0,0.0,9.073654515000001,0.0,4,21.15888249,37.2983459,0,4,0,0.0,21.15888249,0.0
P2_3f421da96b746bdf,scheduled_extensions,,1,1,2,3,12,16,1,10,4,11,2,9.226230674,21.509369478,0,2,0,0.0,9.226230674,0.0,4,21.25058234,49.225703709,0,2,2,0.0,9.226230674,12.024351666
P2_3f425b9c5117b6b6,scheduled_extensions,,1,1,2,3,5,12,1,3,1,10,2,6.399414838,12.793968255,0,2,0,0.0,6.399414838,0.0,4,12.698985486,27.279266039000003,0,4,0,0.0,12.698985486,0.0
P2_3f46e3caeffc840a,scheduled_extensions,,1,1,2,3,5,12,4,0,4,7,2,4.323065886,7.246186323,0,2,0,0.0,4.323065886,0.0,4,13.514277658,26.853554378000002,0,4,0,0.0,13.514277658,0.0
P2_3f4a916eadef9111,scheduled_extensions,,1,1,2,3,6,10,4,1,5,4,2,6.212440771000001,10.648781619000001,0,2,0,0.0,6.212440771000001,0.0,4,11.673443207,22.651546094,0,4,0,0.0,11.673443207,0.0
P2_3f592068739510cf,scheduled_extensions,,1,1,2,3,4,9,1,2,4,4,2,6.366550424,13.270389463,0,2,0,0.0,6.366550424,0.0,4,14.974743938,31.141175978,0,4,0,0.0,14.974743938,0.0
P2_3f597dce7ea7b798,scheduled_extensions,,1,1,2,3,6,8,1,4,1,6,2,7.295943518,14.945637087000001,0,2,0,0.0,7.295943518,0.0,4,15.160988191,32.705043943,0,4,0,0.0,15.160988191,0.0
P2_3f61f27ed732cf0e,scheduled_extensions,,1,1,2,3,6,13,1,4,3,9,2,10.25689001,23.423484557000002,0,2,0,0.0,10.25689001,0.0,4,27.772355584999996,60.693725975999996,0,4,0,0.0,27.772355584999996,0.0
P2_3f661b0e658d17fd,scheduled_extensions,,1,1,2,3,9,15,6,2,11,3,2,9.482524758,15.792199496,0,2,0,0.0,9.482524758,0.0,4,28.176832255999997,48.232146082,0,4,0,0.0,28.176832255999997,0.0
P2_3f6ccedd435a9bdc,scheduled_extensions,,1,1,2,3,7,9,4,2,5,3,2,11.53674191,23.074607784,0,2,0,0.0,11.53674191,0.0,4,26.749406889,52.156677059,0,4,0,0.0,26.749406889,0.0
P2_3f715599ee630c0e,scheduled_extensions,,1,1,2,3,10,11,6,3,6,4,2,21.517903299,34.945262609,0,2,0,0.0,21.517903299,0.0,4,38.659263108000005,63.877769666,0,4,0,0.0,38.659263108000005,0.0
P2_3f756cea88b1e360,scheduled_extensions,,1,1,2,3,5,8,2,2,2,5,2,8.816784496,16.829909452000003,0,2,0,0.0,8.816784496,0.0,4,19.429930394000003,38.071764487,0,4,0,0.0,19.429930394000003,0.0
P2_3f7638a3fecc6694,scheduled_extensions,,1,1,2,3,7,10,4,2,5,4,2,11.53674191,23.074607784,0,2,0,0.0,11.53674191,0.0,4,19.006232674,37.39330583,0,4,0,0.0,19.006232674,0.0
P2_3f7665352586e130,scheduled_extensions,,1,1,2,3,11,15,6,4,6,8,2,10.959234264,18.958537999999997,0,2,0,0.0,10.959234264,0.0,4,18.008552306,37.44300939,0,4,0,0.0,18.008552306,0.0
P2_3f8bdc1f203f75d1,scheduled_extensions,,1,1,2,3,4,11,2,1,8,2,2,4.515070186,7.726686336,0,2,0,0.0,4.515070186,0.0,4,16.379973268,26.907056216999997,0,4,0,0.0,16.379973268,0.0
P2_3f8e56658b0c7808,scheduled_extensions,,1,1,2,3,5,8,2,2,4,3,2,5.946133227,11.136305272000001,0,2,0,0.0,5.946133227,0.0,4,11.041318652,21.442323262000002,0,4,0,0.0,11.041318652,0.0
P2_3fa9cb54fe6a8406,scheduled_extensions,,1,1,2,3,4,8,1,2,1,6,2,5.561465856,10.682864707,0,2,0,0.0,5.561465856,0.0,4,8.867196322,18.755744490999998,0,4,0,0.0,8.867196322,0.0
P2_3fc94fd6ad5471a5,scheduled_extensions,,1,1,2,3,3,8,2,0,6,1,2,4.495547639,8.41286501,0,2,0,0.0,4.495547639,0.0,4,8.301613907,16.516872522000003,0,4,0,0.0,8.301613907,0.0
P2_3fd44044736935ed,scheduled_extensions,,1,1,2,3,3,6,2,0,5,0,2,4.495547639,8.41286501,0,2,0,0.0,4.495547639,0.0,4,11.949792093,20.886988718,0,4,0,0.0,11.949792093,0.0
P2_3fdacbe8c8dbd130,scheduled_extensions,,1,1,2,3,3,7,1,1,1,5,2,4.6590363020000005,8.469996343,0,2,0,0.0,4.6590363020000005,0.0,4,11.70292001,23.818538644999997,0,4,0,0.0,11.70292001,0.0
P2_3fe796bd46745bec,scheduled_extensions,,1,1,2,3,10,14,6,3,8,5,2,21.666128341,35.092717672,0,2,0,0.0,21.666128341,0.0,4,35.805383293000006,60.258002579,0,4,0,0.0,35.805383293000006,0.0
P2_3febb41e747a78ea,scheduled_extensions,,1,1,2,3,7,11,4,2,8,2,2,11.53674191,23.074607784,0,2,0,0.0,11.53674191,0.0,4,26.155444158999998,50.010568584000005,0,4,0,0.0,26.155444158999998,0.0
P2_3fef1a1174625b13,scheduled_extensions,,1,1,2,3,5,8,1,3,3,4,2,9.656715252,21.022785523,0,2,0,0.0,9.656715252,0.0,4,22.908163838,47.402581532999996,0,3,1,0.0,16.571842070000002,6.336321768
P2_3ff056a5a27ea4dd,scheduled_extensions,,1,1,2,3,3,6,1,1,2,3,2,4.252679006,7.823583325,0,2,0,0.0,4.252679006,0.0,4,10.537532795999999,20.097465313,0,4,0,0.0,10.537532795999999,0.0
P2_3ff61426d3424e37,scheduled_extensions,,1,1,2,3,3,7,1,1,1,5,2,1.8819828790000002,4.501842724,0,2,0,0.0,1.8819828790000002,0.0,4,10.664516376,24.446674988,0,4,0,0.0,10.664516376,0.0
P2_400524667bf4f887,scheduled_extensions,,1,1,2,3,6,8,2,3,3,4,2,6.63883757,12.76556567,0,2,0,0.0,6.63883757,0.0,4,10.831035986,23.330281794999998,0,4,0,0.0,10.831035986,0.0
P2_40073f4d1f45a0f2,scheduled_extensions,,1,1,2,3,8,14,1,6,5,8,2,9.472350126,20.169012947,0,2,0,0.0,9.472350126,0.0,4,22.677076603,48.166400514,0,4,0,0.0,22.677076603,0.0
P2_4007ba6385d15a72,scheduled_extensions,,1,1,2,3,3,8,0,2,0,7,2,4.740982502,11.777361556999999,0,2,0,0.0,4.740982502,0.0,4,15.958891045,35.794935989,0,4,0,0.0,15.958891045,0.0
P2_400893ba4dd73777,scheduled_extensions,,1,1,2,3,7,7,5,1,5,1,2,9.68314702,17.888100744,0,2,0,0.0,9.68314702,0.0,4,18.338239514999998,33.472532208,0,4,0,0.0,18.338239514999998,0.0
P2_400ac3270d4e300d,scheduled_extensions,,1,1,2,3,10,13,6,3,8,4,2,9.480174223999999,14.981848831,0,2,0,0.0,9.480174223999999,0.0,4,17.400665903,29.223551931,0,4,0,0.0,17.400665903,0.0
P2_400c0a8ed812bb46,scheduled_extensions,,1,1,2,3,7,15,4,2,10,4,2,10.743519136,20.865827756999998,0,2,0,0.0,10.743519136,0.0,4,33.032605708000006,60.69107364800001,0,4,0,0.0,33.032605708000006,0.0
P2_4012aa6efc3e475d,scheduled_extensions,,1,1,2,3,3,9,1,1,6,2,2,5.367768028,9.717309618000002,0,2,0,0.0,5.367768028,0.0,4,19.96846395,36.035830823,0,4,0,0.0,19.96846395,0.0
P2_40130063600819fc,scheduled_extensions,,1,1,2,3,3,7,1,1,3,3,2,4.252679006,7.823583325,0,2,0,0.0,4.252679006,0.0,4,16.515800347,32.831951437,0,4,0,0.0,16.515800347,0.0
P2_4013a128f3ee7b83,scheduled_extensions,,1,1,2,3,4,14,0,3,4,9,2,4.4575250870000005,11.157435217,0,2,0,0.0,4.4575250870000005,0.0,4,19.890144395999997,40.020051663,0,4,0,0.0,19.890144395999997,0.0
P2_40140e3e7023418d,scheduled_extensions,,1,1,2,3,7,14,5,1,11,2,2,7.2894194720000005,12.30206552,0,2,0,0.0,7.2894194720000005,0.0,4,21.928671841,36.057814585,0,4,0,0.0,21.928671841,0.0
P2_4017c6566028cebc,scheduled_extensions,,1,1,2,3,4,10,3,0,7,2,2,4.558686773,8.539143276,0,2,0,0.0,4.558686773,0.0,4,14.129017479,25.769022585,0,4,0,0.0,14.129017479,0.0
P2_401ca1b023bc0afc,scheduled_extensions,,1,1,2,3,6,8,4,1,5,2,2,6.212440771000001,10.648781619000001,0,2,0,0.0,6.212440771000001,0.0,4,18.780678134,32.456026936,0,4,0,0.0,18.780678134,0.0
P2_401ca37150cd5c22,scheduled_extensions,,1,1,2,3,2,9,0,1,5,3,2,2.412041013,6.578293674,0,2,0,0.0,2.412041013,0.0,4,12.621978261999999,27.258471301000004,0,4,0,0.0,12.621978261999999,0.0
P2_401efd2ed836e5a9,scheduled_extensions,,1,1,2,3,3,9,1,1,7,1,2,5.822008277,11.682316092,0,2,0,0.0,5.822008277,0.0,4,11.606367269,23.878280634,0,4,0,0.0,11.606367269,0.0
P2_40217aabb5bd6acb,scheduled_extensions,,1,1,2,3,3,9,0,2,5,3,2,18.595993559,41.38383079,0,2,0,0.0,18.595993559,0.0,4,46.024525571,98.117193535,0,4,0,0.0,46.024525571,0.0
P2_40225dd6b519f64d,scheduled_extensions,,1,1,2,3,7,8,4,2,5,2,2,9.073654515000001,16.429797941,0,2,0,0.0,9.073654515000001,0.0,4,10.742586193000001,20.435233969,0,4,0,0.0,10.742586193000001,0.0
P2_4038050f04a2b68c,scheduled_extensions,,1,1,2,3,4,11,1,2,4,6,2,3.195823389,7.307501045,0,2,0,0.0,3.195823389,0.0,4,14.753427106999998,29.825093389,0,4,0,0.0,14.753427106999998,0.0
P2_403925296f69521c,scheduled_extensions,,1,1,2,3,4,13,0,3,5,7,2,5.880719689999999,14.748704305,0,2,0,0.0,5.880719689999999,0.0,4,19.192141392000003,40.121587135999995,0,4,0,0.0,19.192141392000003,0.0
P2_403f7a2d2c3694a3,scheduled_extensions,,1,1,2,3,3,9,0,2,4,4,2,5.419095227,13.626759897,0,2,0,0.0,5.419095227,0.0,4,17.965008189,38.964586489,0,4,0,0.0,17.965008189,0.0
P2_404664140cc329b3,scheduled_extensions,,1,1,2,3,5,6,0,4,0,5,2,7.292368794,18.136662153,0,2,0,0.0,7.292368794,0.0,4,8.79550845,21.744197327,0,4,0,0.0,8.79550845,0.0
P2_4047f6cc7e5d78b6,scheduled_extensions,,1,1,2,3,3,8,1,1,5,2,2,6.611992052,11.668544829,0,2,0,0.0,6.611992052,0.0,4,19.281967577000003,37.593140913,0,4,0,0.0,19.281967577000003,0.0
P2_404fb5535e137342,scheduled_extensions,,1,1,2,3,7,14,5,1,7,6,2,8.898315335,16.416097549,0,2,0,0.0,8.898315335,0.0,4,25.055206236000004,46.678951962,0,4,0,0.0,25.055206236000004,0.0
P2_4059730328b8967f,scheduled_extensions,,1,1,2,3,9,16,6,2,12,3,2,11.135690839,19.349287323,0,2,0,0.0,11.135690839,0.0,4,32.747797182,57.165017648,0,4,0,0.0,32.747797182,0.0
P2_405ab5c99f041290,scheduled_extensions,,1,1,2,3,5,6,1,3,2,3,2,6.6137230119999995,13.308307875,0,2,0,0.0,6.6137230119999995,0.0,4,12.428067054,25.563915858,0,4,0,0.0,12.428067054,0.0
P2_405ef583afd1818a,scheduled_extensions,,1,1,2,3,2,3,0,1,0,2,2,2.513009579,7.06248016,0,2,0,0.0,2.513009579,0.0,4,7.233286993,20.144781689000002,0,4,0,0.0,7.233286993,0.0
P2_40633567e6d02d72,scheduled_extensions,,1,1,2,3,5,6,3,1,4,1,2,7.7720861679999995,14.005873954,0,2,0,0.0,7.7720861679999995,0.0,4,10.617691359999998,20.65625635,0,4,0,0.0,10.617691359999998,0.0
P2_40694221f092181a,scheduled_extensions,,1,1,2,3,10,21,6,3,12,8,2,23.044666819,37.398680894,0,2,0,0.0,23.044666819,0.0,4,55.514773396,88.17393393100001,0,4,0,0.0,55.514773396,0.0
P2_406bbf9f0b24fec6,scheduled_extensions,,1,1,2,3,2,6,0,1,0,5,2,1.7988247350000002,4.556729121,0,2,0,0.0,1.7988247350000002,0.0,4,8.959240771,19.562725945,0,4,0,0.0,8.959240771,0.0
P2_406d541a869a8945,scheduled_extensions,,1,1,2,3,3,6,0,2,2,3,2,5.402698237999999,12.688860032000001,0,2,0,0.0,5.402698237999999,0.0,4,12.807753963,27.739829291,0,4,0,0.0,12.807753963,0.0
