link_ids,vertex_ids,topology_class,shape_flags,vertex_count,edge_count,cycle_rank,max_degree,leaf_count,branch_vertex_count,articulation_vertex_count,articulation_vertex_ids,contract,structure_id
STRUCT_LINK_17E4228323203005;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_F396C79E78897436,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0286A1844EF228EC
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_44F35A3BE9FE4F41;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02A8D8D5DC19412A
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_80C240ED5DF00980;STRUCT_LINK_C3EE3D35B47C9CB8;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_LARGO_POMEA;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::300956;FROZEN::L00407,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02B04F31705E5036
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_C29B9805ADD2552D,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02B98F83911CDB6B
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_20336613A515319E;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02BE6D7C977094BB
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2ADDBC72CF3525E1;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_C29B9805ADD2552D,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02C485874C8C6834
STRUCT_LINK_0509E43388D53B2F;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C29B9805ADD2552D,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300743;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02C5D496FD2E9F6D
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_4459F2AFBE346622;STRUCT_LINK_80C240ED5DF00980;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02CF746A8A36B0A6
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_C17C057A018F079B,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300956;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02E4275BB4DB68F4
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_C263F3F680FC084E;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300879,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_02EF8E1F928B58F8
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_B87C1F9588F20DB1;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0314B242E6D24AD7
STRUCT_LINK_20336613A515319E;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0333377EFCC6DA03
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_A6A0E3703CC3B1CB;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::300956;FROZEN::L00407,PATH,,6,5,0,2,2,0,4,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_03346F002FCB85E9
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_D5A60C5676800688,ASF::BEVERATE_CARTELLO_PAESE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_035903D2F3D4DAE0
STRUCT_LINK_17E4228323203005;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_6C540560124F796F;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,4,2,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_035E51B33C2CC4FA
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_17E4228323203005;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_C271608F948CB59C,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300086;FROZEN::300956,PATH,,6,5,0,2,2,0,4,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_036A0833216B4626
STRUCT_LINK_17E4228323203005;STRUCT_LINK_20336613A515319E;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300634;FROZEN::L00407,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_038BF07FF2A7EFAF
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_AFE9E0A3EB62F6E3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_038FD91C7C57E847
STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_4459F2AFBE346622;STRUCT_LINK_80C240ED5DF00980;STRUCT_LINK_CF4A90A77CE9518C,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300086;FROZEN::300879;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0390EA4D669B5707
STRUCT_LINK_1210454CEAB31DB9;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_CF4A90A77CE9518C;STRUCT_LINK_FF50061317AAA22B,ASF::ARLATE_BIVIO_PER_IL_PAESE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::VACCAREZZA_CARTELLO_PAESE;FROZEN::100005;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_03BC4B7967621DA0
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_B87C1F9588F20DB1;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_FBB44C77D5285A8A,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300879,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_03FEC44864C171DD
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2ADDBC72CF3525E1;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_ABA3A9F5FBC032C5,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA;ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_VIA_GARIBALDI;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0450BB2C5F11549B
STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04867A6877556AFE
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_C17C057A018F079B;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::300956,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0488777188BF2318
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_95EDDF7EFC7E61B2;STRUCT_LINK_ABA3A9F5FBC032C5,ASF::ARLATE_B_VIO_BRIVIO_MADONNINA;ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04942446E4BC74CE
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_07FC6BA992E498FA;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_6A42F6C246A18C58;STRUCT_LINK_80C240ED5DF00980,ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::300086;FROZEN::300956;FROZEN::L00407;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300956;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04AE16A86F1D71AF
STRUCT_LINK_1EEC06B8B96D0081;STRUCT_LINK_20336613A515319E;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::S_MARIA_HOE_S_P_58_ANG_VIA_CENISIO;FROZEN::100005;FROZEN::300634;FROZEN::L00407,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04C80339B3657576
STRUCT_LINK_17E4228323203005;STRUCT_LINK_2C4FC3240D24066A;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_A497206A76AF5BED;STRUCT_LINK_FBB44C77D5285A8A,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300634;FROZEN::300879,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::SANTA_MARIA_HOE_VIA_COMO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04D370B27CDDF955
STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_425740120C3252ED;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_95EDDF7EFC7E61B2,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;ASF::SANTA_MARIA_HOE_VIA_COMO;FROZEN::100005;FROZEN::300956,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04E0B98752DEC887
STRUCT_LINK_17E4228323203005;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_37F897D6040146AC;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_A497206A76AF5BED,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300634;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_04E41453C27B604F
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4459F2AFBE346622,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005;FROZEN::300956;MANUAL::CALCO_SCAGNELLO,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0516507ABFC1F058
STRUCT_LINK_17E4228323203005;STRUCT_LINK_31F0016FDD358A6A;STRUCT_LINK_4B7ACEC9555EB75E;STRUCT_LINK_8AC8BCA48675C638;STRUCT_LINK_A497206A76AF5BED,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_SS_ANG_V_LOMBARDIA;FROZEN::100005;FROZEN::300634,TREE_BRANCHING,,6,5,0,4,4,1,2,ASF::OLGIATE_MOLGORA_VIA_STATALE;FROZEN::300634,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_0521CEF654A4CFED
STRUCT_LINK_019B8E1F56B564C4;STRUCT_LINK_17E4228323203005;STRUCT_LINK_4BEA7FBE22B15963;STRUCT_LINK_8ECC520DCAF0B8D0;STRUCT_LINK_DCC290C2625070B3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_DELLA_SALUTE;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::ROVAGNATE_STRADA_STATALE_AGIP;FROZEN::100005,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::CALCO_LARGO_POMEA;ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_053F6482C39995B6
STRUCT_LINK_087CBE27F43754E7;STRUCT_LINK_17E4228323203005;STRUCT_LINK_C0F8E3E6AA490E39;STRUCT_LINK_C29B9805ADD2552D;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::PEREGO_VIA_STATALE_79;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,PATH,,6,5,0,2,2,0,4,ASF::OLGIATE_MOLGORA_VIA_STATALE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300879;MANUAL::CALCO_SCAGNELLO,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_053FBAC0F227CBB2
STRUCT_LINK_04F1266689B132B2;STRUCT_LINK_1B351ADA2EE44CEB;STRUCT_LINK_289942FF8B17779C;STRUCT_LINK_9A4EEA63F623E386;STRUCT_LINK_CF4A90A77CE9518C,ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005;FROZEN::300634;FROZEN::300879;FROZEN::L00407,TREE_BRANCHING,,6,5,0,3,3,1,3,ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::300634;FROZEN::L00407,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_054771F834BFB0BE
STRUCT_LINK_0DCFA75E9217449F;STRUCT_LINK_1210454CEAB31DB9;STRUCT_LINK_6B42039768645A7E;STRUCT_LINK_AFE9E0A3EB62F6E3;STRUCT_LINK_CF4A90A77CE9518C,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;ASF::VACCAREZZA_CARTELLO_PAESE;FROZEN::100005;FROZEN::300879,PATH,,6,5,0,2,2,0,4,ASF::CALCO_VIA_GARIBALDI;ASF::OLGIATE_MOLGORA_SCARPONE;ASF::ROVAGNATE_FRAZIONE_ALDUNO;FROZEN::100005,ABSTRACT_NETWORK_STRUCTURES_NOT_TERRITORIAL_RECOMMENDATIONS,RT024_STRUCT_055081C4249174D3
