procom_res,origin_name,procom_lav,destination_name,workers,rank,category,share_of_origin_pct,cumulative_share_pct,rail_addressability,rail_evidence,feeder_objective_eligible,rail_semantics
097074,Santa Maria Hoè,012119,Saronno,2,68,OTHER_EXTERNAL,0.239234,92.464115,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108039,Seregno,2,69,OTHER_EXTERNAL,0.239234,92.703349,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015209,Sesto San Giovanni,2,70,S8_DIRECT,0.239234,92.942584,DIRECT_S8_GTFS_VERIFIED,S01325,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016213,Terno d'Isola,2,71,OTHER_EXTERNAL,0.239234,93.181818,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,012127,Tradate,2,72,OTHER_EXTERNAL,0.239234,93.421053,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015221,Trezzo sull'Adda,2,73,OTHER_EXTERNAL,0.239234,93.660287,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108043,Triuggio,2,74,OTHER_EXTERNAL,0.239234,93.899522,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016238,Villa d'Adda,2,75,OTHER_EXTERNAL,0.239234,94.138756,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108049,Villasanta,2,76,OTHER_EXTERNAL,0.239234,94.377990,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013003,Albavilla,1,77,OTHER_EXTERNAL,0.119617,94.497608,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,012002,Albizzate,1,78,OTHER_EXTERNAL,0.119617,94.617225,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016005,Almè,1,79,OTHER_EXTERNAL,0.119617,94.736842,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013007,Alzate Brianza,1,80,OTHER_EXTERNAL,0.119617,94.856459,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016011,Arcene,1,81,OTHER_EXTERNAL,0.119617,94.976077,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015011,Assago,1,82,OTHER_EXTERNAL,0.119617,95.095694,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108007,Bernareggio,1,83,OTHER_EXTERNAL,0.119617,95.215311,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016029,Boltiere,1,84,OTHER_EXTERNAL,0.119617,95.334928,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016031,Bonate Sotto,1,85,OTHER_EXTERNAL,0.119617,95.454545,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016034,Bottanuco,1,86,OTHER_EXTERNAL,0.119617,95.574163,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016037,Brembate,1,87,OTHER_EXTERNAL,0.119617,95.693780,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015032,Bresso,1,88,OTHER_EXTERNAL,0.119617,95.813397,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108011,Briosco,1,89,OTHER_EXTERNAL,0.119617,95.933014,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016046,Calusco d'Adda,1,90,OTHER_EXTERNAL,0.119617,96.052632,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108015,Carate Brianza,1,91,OTHER_EXTERNAL,0.119617,96.172249,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,012040,Cassano Magnago,1,92,OTHER_EXTERNAL,0.119617,96.291866,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015060,Cassina de' Pecchi,1,93,OTHER_EXTERNAL,0.119617,96.411483,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015070,Cernusco sul Naviglio,1,94,OTHER_EXTERNAL,0.119617,96.531100,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097022,Civate,1,95,OTHER_EXTERNAL,0.119617,96.650718,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015081,Cologno Monzese,1,96,OTHER_EXTERNAL,0.119617,96.770335,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,012064,Daverio,1,97,OTHER_EXTERNAL,0.119617,96.889952,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097038,Garlate,1,98,OTHER_EXTERNAL,0.119617,97.009569,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,012075,Gerenzano,1,99,OTHER_EXTERNAL,0.119617,97.129187,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108024,Giussano,1,100,OTHER_EXTERNAL,0.119617,97.248804,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,018073,Godiasco Salice Terme,1,101,OTHER_EXTERNAL,0.119617,97.368421,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016117,Grassobbio,1,102,OTHER_EXTERNAL,0.119617,97.488038,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097039,Imbersago,1,103,OTHER_EXTERNAL,0.119617,97.607656,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013126,Lezzeno,1,104,OTHER_EXTERNAL,0.119617,97.727273,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013129,Lipomo,1,105,OTHER_EXTERNAL,0.119617,97.846890,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013143,Mariano Comense,1,106,OTHER_EXTERNAL,0.119617,97.966507,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108030,Meda,1,107,OTHER_EXTERNAL,0.119617,98.086124,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,013147,Merone,1,108,OTHER_EXTERNAL,0.119617,98.205742,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016137,Monasterolo del Castello,1,109,OTHER_EXTERNAL,0.119617,98.325359,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016171,Pontida,1,110,OTHER_EXTERNAL,0.119617,98.444976,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015182,Rho,1,111,OTHER_EXTERNAL,0.119617,98.564593,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015185,Rodano,1,112,OTHER_EXTERNAL,0.119617,98.684211,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,097072,Rogeno,1,113,OTHER_EXTERNAL,0.119617,98.803828,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108038,Ronco Briantino,1,114,OTHER_EXTERNAL,0.119617,98.923445,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015195,San Giuliano Milanese,1,115,OTHER_EXTERNAL,0.119617,99.043062,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015205,Segrate,1,116,OTHER_EXTERNAL,0.119617,99.162679,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015206,Senago,1,117,OTHER_EXTERNAL,0.119617,99.282297,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016198,Seriate,1,118,OTHER_EXTERNAL,0.119617,99.401914,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,015211,Settimo Milanese,1,119,OTHER_EXTERNAL,0.119617,99.521531,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108041,Sovico,1,120,OTHER_EXTERNAL,0.119617,99.641148,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016207,Stezzano,1,121,OTHER_EXTERNAL,0.119617,99.760766,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,016224,Valbrembo,1,122,OTHER_EXTERNAL,0.119617,99.880383,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097074,Santa Maria Hoè,108047,Veduggio con Colzano,1,123,OTHER_EXTERNAL,0.119617,100.000000,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097092,La Valletta Brianza,275,1,SELF,15.311804,15.311804,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015146,Milano,108,2,S8_DIRECT,6.013363,21.325167,DIRECT_S8_GTFS_VERIFIED,S01326|S01645|S01700,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097048,Merate,87,3,OTHER_EXTERNAL,4.844098,26.169265,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097042,Lecco,86,4,S8_DIRECT,4.788419,30.957684,DIRECT_S8_GTFS_VERIFIED,S01520|S01522,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097074,Santa Maria Hoè,68,5,OTHER_CORE,3.786192,34.743875,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097058,Olgiate Molgora,59,6,OTHER_CORE,3.285078,38.028953,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097012,Calco,56,7,OTHER_CORE,3.118040,41.146993,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097049,Missaglia,54,8,OTHER_EXTERNAL,3.006682,44.153675,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097076,Sirtori,43,9,OTHER_EXTERNAL,2.394209,46.547884,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097005,Barzago,41,10,OTHER_EXTERNAL,2.282851,48.830735,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097057,Oggiono,38,11,OTHER_EXTERNAL,2.115813,50.946548,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097020,Cernusco Lombardone,35,12,S8_DIRECT,1.948775,52.895323,DIRECT_S8_GTFS_VERIFIED,S01513,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097006,Barzanò,31,13,OTHER_EXTERNAL,1.726058,54.621381,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097031,Dolzago,29,14,OTHER_EXTERNAL,1.614699,56.236080,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097061,Osnago,26,15,S8_DIRECT,1.447661,57.683742,DIRECT_S8_GTFS_VERIFIED,S01512,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097010,Brivio,25,16,OTHER_CORE,1.391982,59.075724,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097044,Lomagna,23,17,OTHER_EXTERNAL,1.280624,60.356347,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097016,Casatenovo,22,18,OTHER_EXTERNAL,1.224944,61.581292,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108033,Monza,22,19,S8_DIRECT,1.224944,62.806236,DIRECT_S8_GTFS_VERIFIED,S01322,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097090,Viganò,22,20,OTHER_EXTERNAL,1.224944,64.031180,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108050,Vimercate,22,21,OTHER_EXTERNAL,1.224944,65.256125,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097019,Castello di Brianza,21,22,OTHER_EXTERNAL,1.169265,66.425390,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097009,Bosisio Parini,20,23,OTHER_EXTERNAL,1.113586,67.538976,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097026,Costa Masnaga,18,24,OTHER_EXTERNAL,1.002227,68.541203,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097013,Calolziocorte,17,25,S8_DIRECT,0.946548,69.487751,DIRECT_S8_GTFS_VERIFIED,S01524,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097071,Robbiate,17,26,OTHER_EXTERNAL,0.946548,70.434298,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097054,Monticello Brianza,16,27,OTHER_EXTERNAL,0.890869,71.325167,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097075,Sirone,16,28,OTHER_EXTERNAL,0.890869,72.216036,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108047,Veduggio con Colzano,15,29,OTHER_EXTERNAL,0.835189,73.051225,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097011,Bulciago,13,30,OTHER_EXTERNAL,0.723831,73.775056,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097037,Garbagnate Monastero,13,31,OTHER_EXTERNAL,0.723831,74.498886,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108008,Besana in Brianza,12,32,OTHER_EXTERNAL,0.668151,75.167038,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016074,Cisano Bergamasco,12,33,OTHER_EXTERNAL,0.668151,75.835189,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097053,Montevecchia,11,34,OTHER_EXTERNAL,0.612472,76.447661,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097091,Verderio,11,35,OTHER_EXTERNAL,0.612472,77.060134,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108001,Agrate Brianza,10,36,OTHER_EXTERNAL,0.556793,77.616927,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013095,Erba,10,37,OTHER_EXTERNAL,0.556793,78.173719,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097051,Molteno,10,38,OTHER_EXTERNAL,0.556793,78.730512,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097059,Olginate,10,39,OTHER_EXTERNAL,0.556793,79.287305,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097083,Valmadrera,10,40,OTHER_EXTERNAL,0.556793,79.844098,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097003,Annone di Brianza,9,41,OTHER_EXTERNAL,0.501114,80.345212,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108012,Brugherio,9,42,OTHER_EXTERNAL,0.501114,80.846325,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108023,Desio,9,43,OTHER_EXTERNAL,0.501114,81.347439,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097056,Nibionno,8,44,OTHER_EXTERNAL,0.445434,81.792873,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097062,Paderno d'Adda,8,45,OTHER_EXTERNAL,0.445434,82.238307,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108039,Seregno,8,46,OTHER_EXTERNAL,0.445434,82.683742,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108004,Arcore,7,47,S8_DIRECT,0.389755,83.073497,DIRECT_S8_GTFS_VERIFIED,S01510,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108015,Carate Brianza,7,48,OTHER_EXTERNAL,0.389755,83.463252,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097021,Cesana Brianza,7,49,OTHER_EXTERNAL,0.389755,83.853007,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097024,Colle Brianza,7,50,OTHER_EXTERNAL,0.389755,84.242762,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013075,Como,7,51,OTHER_EXTERNAL,0.389755,84.632517,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108053,Cornate d'Adda,7,52,OTHER_EXTERNAL,0.389755,85.022272,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097036,Galbiate,7,53,OTHER_EXTERNAL,0.389755,85.412027,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108037,Renate,7,54,OTHER_EXTERNAL,0.389755,85.801782,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097078,Suello,7,55,OTHER_EXTERNAL,0.389755,86.191537,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108044,Usmate Velate,7,56,OTHER_EXTERNAL,0.389755,86.581292,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097022,Civate,6,57,OTHER_EXTERNAL,0.334076,86.915367,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097028,Cremella,6,58,OTHER_EXTERNAL,0.334076,87.249443,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015209,Sesto San Giovanni,6,59,S8_DIRECT,0.334076,87.583519,DIRECT_S8_GTFS_VERIFIED,S01325,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097002,Airuno,5,60,S8_DIRECT,0.278396,87.861915,DIRECT_S8_GTFS_VERIFIED,S01515,True,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,016024,Bergamo,5,61,OTHER_EXTERNAL,0.278396,88.140312,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108011,Briosco,5,62,OTHER_EXTERNAL,0.278396,88.418708,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097046,Mandello del Lario,5,63,OTHER_EXTERNAL,0.278396,88.697105,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097072,Rogeno,5,64,OTHER_EXTERNAL,0.278396,88.975501,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108038,Ronco Briantino,5,65,OTHER_EXTERNAL,0.278396,89.253898,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108049,Villasanta,5,66,OTHER_EXTERNAL,0.278396,89.532294,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,097017,Cassago Brianza,4,67,OTHER_EXTERNAL,0.222717,89.755011,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015077,Cinisello Balsamo,4,68,OTHER_EXTERNAL,0.222717,89.977728,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,015081,Cologno Monzese,4,69,OTHER_EXTERNAL,0.222717,90.200445,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108024,Giussano,4,70,OTHER_EXTERNAL,0.222717,90.423163,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108026,Lesmo,4,71,OTHER_EXTERNAL,0.222717,90.645880,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,108028,Lissone,4,72,OTHER_EXTERNAL,0.222717,90.868597,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
097092,La Valletta Brianza,013136,Lurago d'Erba,4,73,OTHER_EXTERNAL,0.222717,91.091314,NOT_RAIL_ASSIGNED,,False,INFRASTRUCTURE_ADDRESSABILITY_NOT_MODAL_SHARE
