physical_cluster_id,cell_id,walk_min_to_stop,pop_calibrated_2025
EX_001,WP_02295,9.07914216240758,0.050126512305772
EX_001,WP_02296,7.624137603265611,0.0646750766978095
EX_001,WP_02297,7.544183318851595,0.0493347052559486
EX_001,WP_02298,7.910830741401469,0.0259027821266152
EX_001,WP_02299,8.59113985325196,0.0237251362139376
EX_001,WP_02300,9.372442623676532,0.0241770165807769
EX_001,WP_02380,11.266699633423812,19.27428413171429
EX_001,WP_02381,10.732832437053895,20.754413960930076
EX_001,WP_02382,10.012117949165921,22.405597445106867
EX_001,WP_02385,11.614656533190638,0.1314522889845981
EX_001,WP_02480,11.226638088237156,18.67552125587542
EX_002,WP_00182,11.806563486276351,22.91263050261
EX_002,WP_00183,11.478350457890519,20.854516585420896
EX_002,WP_00185,11.243294517535693,1.0031153424052128
EX_002,WP_00186,11.356733874462755,0.0607613745055624
EX_002,WP_00187,11.608631547490175,0.0672593870765019
EX_002,WP_00263,11.367915038256527,0.3213118918940537
EX_002,WP_00264,10.574073623030047,0.3188400133225375
EX_002,WP_00265,9.942534282697666,19.75280859187828
EX_002,WP_00266,10.343799579518036,13.300931083767438
EX_002,WP_00267,10.29276112366538,2.3283125895634504
EX_002,WP_00268,11.325584772451165,1.2829895589490463
EX_002,WP_00354,9.13853633554584,0.2679637403217774
EX_002,WP_00355,8.47589911798707,8.868485986293855
EX_002,WP_00356,9.087136296104896,24.1129763378598
EX_002,WP_00357,8.520389976137917,12.000421870445594
EX_002,WP_00364,11.736112095202172,0.2581182248948537
EX_002,WP_00457,10.245433945527997,0.1558572216556306
EX_002,WP_00458,9.690395135240113,0.2295333150074577
EX_002,WP_00459,8.561538708440533,18.577970502818197
EX_002,WP_00460,7.0287778458190004,22.70078521737745
EX_002,WP_00461,8.284932174127004,16.518974660249203
EX_002,WP_00462,8.360069919991163,24.875896911801803
EX_002,WP_00463,11.216171819663018,0.3867739532455412
EX_002,WP_00464,11.019850228609155,0.5741671632501947
EX_002,WP_00465,11.513682356993069,0.0681204270164883
EX_002,WP_00467,9.040559327034828,0.7004409635413144
EX_002,WP_00468,10.455019690948836,0.1001442721374741
EX_002,WP_00469,10.331132335152382,0.0312109404838239
EX_002,WP_00563,9.916259554699893,0.2438086715012641
EX_002,WP_00564,7.91712244680854,23.947605602012068
EX_002,WP_00565,6.451486434714191,23.522395979927573
EX_002,WP_00566,6.490236122396478,25.46007358361166
EX_002,WP_00567,7.952857427196917,0.7202924918448109
EX_002,WP_00568,9.296383144768312,1.005019425785143
EX_002,WP_00569,10.38485847898408,0.2457797301426957
EX_002,WP_00570,11.392954559377626,1.634568848199831
EX_002,WP_00571,7.781315093523521,1.54921176515453
EX_002,WP_00572,7.905837262582254,0.8469469669581102
EX_002,WP_00573,9.301091710971512,0.4609991854802948
EX_002,WP_00574,9.216526228661154,0.4559424519127933
EX_002,WP_00575,11.079146220023055,0.1249703411265673
EX_002,WP_00576,10.412849972813582,0.0335429727335043
EX_002,WP_00670,10.36246625317404,0.1929876454919316
EX_002,WP_00671,9.660600030656802,25.333068222975548
EX_002,WP_00672,8.875516771460989,26.867357372982006
EX_002,WP_00673,6.576177810230383,23.803516179513288
EX_002,WP_00674,5.810149321372637,26.75326314051768
EX_002,WP_00675,4.982005378268302,24.88511821981802
EX_002,WP_00676,5.794374928466757,14.31070484120185
EX_002,WP_00677,10.457710320186171,1.2407908885889838
EX_002,WP_00678,4.403613676565821,1.014403967002989
EX_002,WP_00679,4.558413128786996,2.14321181306508
EX_002,WP_00680,7.015102340065673,1.3168158150006997
EX_002,WP_00681,6.395223006717803,1.1915493793840837
EX_002,WP_00682,7.167903099854811,37.506645766170045
EX_002,WP_00683,8.1648482132847,1.055100506876277
EX_002,WP_00684,8.555734527555684,0.4949759585530679
EX_002,WP_00685,8.752041823926394,0.7725649609361281
EX_002,WP_00686,9.411346598864638,0.1454512317067782
EX_002,WP_00789,10.564098826555142,0.051103840703299
EX_002,WP_00790,9.756754940517107,0.2641839949852923
EX_002,WP_00791,8.894353835280773,7.567361532748356
EX_002,WP_00792,8.608957128183931,7.966085022674817
EX_002,WP_00793,6.912180903928899,8.295165588944366
EX_002,WP_00794,7.528409387575379,15.379611371120689
EX_002,WP_00795,8.000386667721223,17.50167622665641
EX_002,WP_00796,4.679540546455243,17.048528700028417
EX_002,WP_00797,3.3480791279214057,17.645994236431964
EX_002,WP_00798,3.1067119310734617,2.2985141710234505
EX_002,WP_00799,3.413657711773608,2.2734307703634884
EX_002,WP_00800,3.9919252766938027,12.171624013630586
EX_002,WP_00801,5.3964077963381,1.3201007438628398
EX_002,WP_00802,5.369683431673218,40.684641175998415
EX_002,WP_00803,5.48520819839333,45.719455898614825
EX_002,WP_00804,6.2798075127987145,47.31954413941841
EX_002,WP_00805,7.466076700791029,0.8013589532019024
EX_002,WP_00903,11.477938931792217,0.0207440246417142
EX_002,WP_00904,10.732574237037483,0.0580585022087697
EX_002,WP_00905,10.094475686405987,0.2627935490401062
EX_002,WP_00906,8.487550006779445,7.276566092965602
EX_002,WP_00907,7.872451916949599,16.989096008067378
EX_002,WP_00908,7.173233303562144,14.676583906065993
EX_002,WP_00909,5.972152889031662,15.097126132619776
EX_002,WP_00910,4.605425899715459,14.576067109367452
EX_002,WP_00911,3.6809333535503432,14.723737732535682
EX_002,WP_00912,2.938852343280963,15.198620504693451
EX_002,WP_00913,2.40324688853507,15.342468370424578
