plan_id,scenario_id,topology_family,uniform_headway_min,span_id,span_minutes,calendar_id,annual_service_days,exact_annual_bus_km,public_route_count,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_structurally_addressable_worker_od_mass_upper_bound,stress_case_count,stress_min_connection_match_share,stress_median_connection_match_share,stress_p10_connection_match_share,stress_max_unmatched_connection_event_count,stress_median_unmatched_connection_event_count,stress_max_incomplete_route_count,stress_complete_all_routes_case_count,stress_complete_all_routes_case_share,stress_median_route_unweighted_mean_gap_min,stress_p90_route_unweighted_mean_gap_min,stress_worst_route_weighted_mean_gap_min,stress_max_fleet_recovery15,stress_fleet_recovery15_escalation_case_count,stress_max_vehicle_cycle_hours_per_service_day,baseline_exact_fleet_recovery15,public_explicit_existing_stop_count,public_explicit_proposed_stop_count,public_explicit_field_check_pending_count,current_worst_municipality_access_lower_bound_10min,hard_current_worst_municipality_lower_bound_nonregression_pass,known_current_municipal_lower_bound_regression_count_10min,known_current_municipal_lower_bound_regression_codes_10min_json,full_current_service_baseline_complete,weighted_composite_score_used,full_gjt_calculated,missed_connection_probability_inferred,passenger_route_weights_inferred,primary_selected,runner_up_selected,robust_frontier_classes,robust_frontier_member
P2PLAN_95568e9ec359707a,P2_4b93776e7a22cab7,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107498.065489,1,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,19.831167627531617,21.627648282781617,22.424128938031618,2,0,12.038920889558334,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_95d4b550d02d2818,P2_017387704e90dfa7,interlined_figure8,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,95581.544853,2,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,567.0,81,0.9818181818181818,0.9954128440366973,0.9908256880733946,4,1,2,21,0.25925925925925924,25.49976712054774,29.45460342793453,32.50651247701894,2,0,14.262755737938333,2,4,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_972ff6fdda63a351,P2_b3af627396fc68a3,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,106291.422527,2,0.132103607617,0.278381016346,0.372843147226,0.0,0.001603809065,0.011997838656,676.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.814823507501774,27.32598773408754,32.36823280066254,2,0,13.929463711546667,2,3,3,3,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_973d2b8544aa3248,P2_ae7b27c3ff0f84ae,two_independent_loops,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,109418.161167,2,0.143439243213,0.294077628546,0.384254160568,0.0,0.0,0.0,753.0,81,0.9770642201834863,0.9861111111111112,0.9770642201834863,5,3,2,0,0.0,24.523888280638758,26.46862791932101,30.792901088131618,2,0,16.589061100028335,2,4,1,1,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_983fbbfc8baa92c1,P2_a70af9f09fa715b4,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,110357.012443,2,0.079793958306,0.19973600812,0.30220495651,0.0,0.0,0.0,787.0,81,0.9842105263157894,0.9947368421052631,0.9842105263157894,3,1,2,0,0.0,22.18116061755405,26.62037555159708,33.32623795251254,2,0,10.9986489276,2,2,2,2,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_99801562ada7713c,P2_fa603ab2af99a6aa,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99164.729005,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.685187564822517,16.852805105172518,17.401301243497013,2,0,13.35006871016,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_9aae952a754f3a40,P2_b9a75a1ac2e9efe8,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,108695.083927,2,0.082106558863,0.235612570418,0.352253676309,0.033700294459,0.135516149024,0.274051753101,1055.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.7432659140281,26.15290219663754,31.94295470501254,2,0,16.302404199973335,2,3,2,2,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_9b0002042545953d,P2_797f3c5fa3d228fb,blank_slate,15,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,105908.9021,1,0.080335421758,0.204655275342,0.247658135595,0.0,0.0,0.0,221.0,81,0.9894736842105263,0.9947368421052631,0.9894736842105263,2,1,1,27,0.3333333333333333,13.319833164157806,15.312762408387023,17.125361709799584,2,0,13.770447757653333,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_9b06e598005d91fa,P2_d4388d9ed51cdac6,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,99909.869685,1,0.105002950294,0.24565206783,0.330400472567,0.0,0.0,0.0,733.0,81,0.981651376146789,1.0,0.981651376146789,2,0,1,45,0.5555555555555556,24.618575991381615,30.51356477586387,32.51356477586387,1,0,10.148298808796667,1,2,2,2,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_9c6117821141b0e9,P2_46ac3434edd59d8e,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,108764.501465,1,0.045296573172,0.114396599319,0.157293423644,5.0341214e-05,0.001838235294,0.011016508985,245.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.275907266213867,16.86886857671387,20.331167627531617,2,0,10.412039688266667,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_9dd6bba7a97bcf9c,P2_62301db72bc6e899,blank_slate,30,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,107558.568819,1,0.060460001139,0.174186053443,0.244271439176,0.0,0.006505370732,0.009189912991,490.0,81,0.9841269841269841,0.9921875,0.984375,2,1,1,0,0.0,14.883214986963868,20.353873296981615,22.41255667694612,2,0,12.87400259808,2,2,2,2,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_9e3a4d2bed1ea086,P2_017387704e90dfa7,interlined_figure8,60,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,96587.666378,2,0.131669485969,0.279851259256,0.367052696251,0.035148434382,0.13167864373,0.1719969483,567.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.812818851326774,25.882831636676777,33.31417390466254,2,0,12.010741674053333,2,4,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_9e493ea9a54ae6f8,P2_4dc90710cb9ea40a,hybrid_interlined,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99821.036545,2,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,81,0.9874213836477987,0.9937106918238994,0.9875,4,2,2,27,0.3333333333333333,14.499531760602633,15.415064492396159,16.580338277559033,3,0,13.01344538136,3,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_9ec50a3a79b14b03,P2_067e6c7ae6cb14c4,blank_slate,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99848.694318,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.340014852413974,14.9579870055951,16.539039568741835,2,0,10.84902777304,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a024e7d0a0353976,P2_3e9262447422e26a,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,106109.785702,1,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,2,1,1,0,0.0,20.226368169711975,29.60837427166254,31.28602284086254,1,0,10.908871605973333,1,0,4,4,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_a14c3eeded71bec6,P2_8031197355654327,blank_slate,20,CORE_0600_2200,960,IDEALISED_6_DAY_52_WEEK,312,100653.635182,1,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,221.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.055366059595102,17.272505221992276,18.371699719147013,2,0,11.45240058,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a15c2f105e500ac4,P2_53fd2d4d99e137fc,blank_slate,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,94183.852206,1,0.065917856243,0.155349483895,0.204006783968,0.0,0.000465712767,0.009189912991,0.0,81,0.9894736842105263,0.9947368421052631,0.9894736842105263,2,1,1,27,0.3333333333333333,13.294071052390711,15.904083692699585,17.071701233049584,3,27,17.800091613546666,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a27281cea39ebe9b,P2_9858dc3c94ecb6ac,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,95981.372932,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.982943671213867,17.396966471463866,18.06098927171387,2,27,9.391200856266666,1,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a2cc2c226ce83c32,P2_46d3fc0e6b13df71,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107540.712971,1,0.077922907049,0.197092455187,0.253408341817,0.0,0.0,0.0,221.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.428099932528326,15.046192750694331,16.520079685255745,2,0,12.7110057466,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a2d1d45b7e49c33d,P2_ab922de5c6fa2869,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,101441.825,1,0.08020850393,0.182972398272,0.263106451939,0.0,0.002260418981,0.020638447805,753.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,23.605500247281615,30.49154848921894,32.18893940681894,1,0,10.662578362973333,1,1,3,3,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_a2f4ecec8efbef5a,P2_c4fc2e0b8cb9f7d5,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,110340.191639,1,0.098074249414,0.227378581176,0.332050379807,0.023772670879,0.083853769642,0.165641587049,1055.0,81,0.981651376146789,0.9908256880733946,0.9908256880733946,2,1,1,27,0.3333333333333333,19.555781176581615,27.953116693018938,29.790524877318937,1,0,14.06727701729,1,3,1,1,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_a462a2c89f348b80,P2_9858dc3c94ecb6ac,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,102555.439572,1,0.075446277788,0.159931714535,0.202977859691,0.0,0.0,0.0,844.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,15.30711216557252,16.721134965822518,17.433653904397012,2,0,14.0868012844,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a64c5d70e6601ae5,P2_4dc90710cb9ea40a,hybrid_interlined,15,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,109620.818672,2,0.05483752116,0.153529561677,0.208416350158,0.0,0.0,0.000465712767,0.0,81,0.9796380090497737,0.9908675799086758,0.9840909090909091,9,4,2,0,0.0,13.110797568407476,15.741007342329127,16.59357524452555,4,27,20.06239496293,3,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a89203b8403b6401,P2_d86502ecc64d77d7,blank_slate,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,98662.214086,1,0.083322813913,0.186797881837,0.277220640658,0.0,0.0,0.0,753.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,0,0.0,17.273574158331616,22.16305343569612,22.22103174059612,2,0,14.206806055413333,2,2,2,2,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_a92692f05958cba8,P2_edf8841736cce165,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,108954.452169,1,0.095795133313,0.252397441406,0.364011177271,0.034857470318,0.131290820698,0.175453129957,567.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,21.439074593281617,30.23915631821894,32.23915631821894,1,0,12.171854901926666,1,3,1,1,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ab93cf96de300a99,P2_ad5408ca9497179f,interlined_figure8,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,105184.220209,2,0.132103607617,0.278381016346,0.372843147226,0.0,0.001603809065,0.011997838656,676.0,81,0.9908256880733946,0.9954128440366973,0.9908256880733946,2,1,2,27,0.3333333333333333,24.107565557697743,30.1134189130934,32.31057137301894,2,0,16.541238157461667,2,3,3,3,0.0,true,2,"[""097010"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ac53758ca393c67d,P2_3d110befe0bda5e7,single_compact_loop,20,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,99848.694318,1,0.06319969283,0.166724548334,0.203069918834,0.0,0.0,0.0,490.0,81,0.9873417721518988,0.9936708860759493,0.9873417721518988,2,1,1,27,0.3333333333333333,14.340014852413974,14.9579870055951,16.539039568741835,2,0,10.84902777304,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_adb68df4052ce9f4,P2_d2d270f92e2b6996,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,106776.65221,1,0.08075166393,0.194842164745,0.280354541021,0.0,0.019833047594,0.093473095134,1367.0,81,0.981651376146789,0.9908256880733946,0.981651376146789,2,1,1,21,0.25925925925925924,22.594422415163866,26.55583957881894,27.55583957881894,2,36,15.797088970573334,1,1,3,3,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ae9753f0d1653cba,P2_b2b84af723f36722,blank_slate,15,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,106530.666511,1,0.07279992348,0.178639244681,0.216419586923,0.0,0.0,0.0,356.0,81,0.9947368421052631,0.9947368421052631,0.9947368421052631,1,1,1,27,0.3333333333333333,12.618810410207805,15.120272676040711,16.379667232749583,2,0,14.29459597536,2,2,0,0,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_aecca2e93353b1b0,P2_dd354addff4542c4,blank_slate,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,101701.870362,1,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.880344158781615,19.851555226431614,20.851555226431614,2,0,15.642763484451667,2,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b16d6492bff0c02b,P2_5dfbeaed19719910,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,108677.258009,1,0.073785804381,0.151342286734,0.183770644809,0.0,0.0,0.0,956.0,81,0.9862068965517241,0.9930555555555556,0.9862068965517241,2,1,1,0,0.0,15.588793570281616,17.889159696781615,17.889159696781615,2,0,20.108300449516666,2,0,4,4,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b6040c3dac01d5d4,P2_ea6ba0958e4b1886,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,107633.846216,2,0.139374641737,0.313286059133,0.420779748749,0.0,0.0,0.000465712767,733.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,22.6500398388929,25.57102437166254,28.32919703321254,3,18,17.221567094613334,2,3,3,3,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_b684314deb54f102,P2_39a9959520dd71f5,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,94845.213564,1,0.055990090942,0.158428724316,0.212977207792,0.0,5.0341214e-05,5.0341214e-05,221.0,81,0.9795918367346939,0.9863945578231292,0.9795918367346939,3,2,1,0,0.0,16.355043288463868,17.855043288463865,18.47325840701387,2,27,10.237118441661666,1,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b8ea6951fb649d29,P2_a544a8e68095671f,single_compact_loop,30,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,105975.399737,1,0.093530234175,0.219594129346,0.305382624867,0.0,0.017816214136,0.131607387804,310.0,81,0.9841269841269841,0.9920634920634921,0.9841269841269841,2,1,1,27,0.3333333333333333,16.953796977281616,18.784584055281613,19.865371133281617,2,0,14.281235048533333,2,3,0,0,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b8f54002f2f10bea,P2_bc1e37be7e7a349b,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,105742.391477,1,0.069467514842,0.167197901645,0.242930055834,0.033694851388,0.055548320348,0.063137253657,641.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,19.021745480781618,20.664537240281614,21.55732899978161,2,0,13.962208203883334,2,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b97fe2a84588dbbf,P2_ebdd88f2a1cd8e47,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,107338.14171,2,0.0947375224,0.222599749932,0.304776516606,5.0341214e-05,0.001838235294,0.015897834464,1735.0,81,0.9787234042553191,0.9893617021276596,0.9787234042553191,4,2,2,0,0.0,23.963953098961973,29.290698839594793,32.38004959761254,2,0,16.643307661066668,2,2,4,4,0.0,true,2,"[""097010"",""097058""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_b99fc3028edc6d51,P2_bc2ca552c84b42c9,blank_slate,20,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,92288.034581,1,0.063693868975,0.140955820367,0.17857677038,0.0,0.0,0.0,643.0,81,0.972972972972973,0.9945054945054945,0.9836065573770492,5,1,1,0,0.0,14.420583626279246,15.763692530759032,18.079869565255745,2,0,9.7993979706,2,1,1,1,0.0,true,4,"[""097010"",""097058"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_b9e9845d1c48cf7f,P2_1781b136fd946d43,blank_slate,60,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,87776.91067,1,0.089500296527,0.202591291596,0.257446122229,0.033694851388,0.055548320348,0.063137253657,1234.0,81,0.9893617021276596,0.9893617021276596,0.9893617021276596,1,1,1,27,0.3333333333333333,25.166450565861975,31.14036704651254,32.407145393894226,1,0,8.13039622248,1,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_ba2e9d12d190ff43,P2_363e0de9666c8b71,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_5_DAY_52_WEEK,260,107244.129985,1,0.068897859842,0.172124806725,0.259135154709,0.0,0.017816214136,0.115619645938,134.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,18.663756852231618,20.566365759781615,21.46897466733162,2,0,13.478727512428334,2,2,0,0,0.0,true,1,"[""097010""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_bb40e3ffb59a143f,P2_f1c62743b99e7b34,blank_slate,30,CORE_0600_2200,960,IDEALISED_DAILY_YEAR,365,97425.925432,1,0.074403148538,0.200352479844,0.256438196797,0.0,0.0,0.0,490.0,81,0.984375,0.9921875,0.984375,2,1,1,0,0.0,15.943475633663867,16.71084020696387,20.033465141581615,2,54,10.19625567328,1,2,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_bc32307389c8b1ae,P2_3105baa6d4550828,single_compact_loop,30,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,101701.870362,1,0.088034123665,0.190938038621,0.250227822014,0.023017925773,0.050908041569,0.063137253657,90.0,81,0.9727891156462585,0.9930555555555556,0.9862068965517241,4,1,1,0,0.0,17.880344158781615,19.851555226431614,20.851555226431614,2,0,15.642763484451667,2,3,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_bccded43f06d9c48,P2_ebdaaf1baa144ee0,single_compact_loop,60,S8_EXTENDED_0530_2400,1110,IDEALISED_6_DAY_52_WEEK,312,107708.700281,1,0.051603185214,0.131734781877,0.203897683849,5.0341214e-05,5.0341214e-05,0.010743097632,1308.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,20.315969143281617,29.550712844018943,31.22836141321894,1,0,12.954285032093333,1,0,4,4,0.0,true,3,"[""097010"",""097058"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_bd1852961d4918f4,P2_641d4fe299252481,blank_slate,60,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,103268.025512,1,0.09100749487,0.209522455427,0.263457146566,0.0,0.0,0.0,956.0,81,0.9908256880733946,0.9908256880733946,0.9908256880733946,1,1,1,27,0.3333333333333333,21.055367843781617,29.893820243668937,31.893820243668937,1,0,12.439170604078333,1,1,3,3,0.0,true,2,"[""097010"",""097074""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
P2PLAN_be21b234337d79af,P2_25a64830e5a70b2d,two_radial_out_and_back_feeders,30,S8_EXTENDED_0530_2400,1110,IDEALISED_DAILY_YEAR,365,103550.849961,2,0.06956360805,0.158096537257,0.204207321376,0.0,0.000465712767,0.013951238382,90.0,81,0.9863945578231292,0.9863945578231292,0.9863945578231292,4,4,2,0,0.0,10.536379643531616,19.981119282213868,20.77641062861387,2,0,12.238817353615,2,1,1,1,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED;ROBUST_PASSENGER_FREQUENT_30,true
P2PLAN_bece1271efc8835e,P2_54a95efec8050a40,two_independent_loops,60,CORE_0600_2200,960,IDEALISED_5_DAY_52_WEEK,260,109725.813184,2,0.074480220856,0.210520029635,0.307632375467,0.0,0.0,0.0,1367.0,81,0.9789473684210527,0.9894736842105263,0.9789473684210527,4,2,2,0,0.0,21.842419119701773,26.128782129162545,28.65946533791254,3,18,16.56713132581333,2,0,6,6,0.0,true,3,"[""097010"",""097074"",""097092""]",false,false,false,false,false,false,false,ROBUST_PASSENGER_UNRESTRICTED,true
