scenario_id,topology_family,uniform_headway_min,span_id,span_start_min,span_end_min,reference_budget_feasible_no_extension_policy_count,current_lower_bound_non_regression_pass,minimum_worst_municipality_threshold_margin_vs_current_lower_bound,s8_complete_supported_route_count,s8_incomplete_supported_route_count,territorial_other_core_worker_mass_upper_bound,territorial_other_external_worker_mass_upper_bound,territorial_total_worker_mass_upper_bound_reporting_only,public_population_coverage_share_5min,public_population_coverage_share_8min,public_population_coverage_share_10min,public_worst_municipality_coverage_share_5min,public_worst_municipality_coverage_share_8min,public_worst_municipality_coverage_share_10min,public_operational_unknown_distance_share_lower_bound,public_explicit_field_check_pending_count,public_distance_km,public_runtime_min,public_route_count,equivalent_metric_scenario_count,frontier_timing_key,was_on_prior_robustness_frontier
P2_6982ffe6eb79503e,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400,true
P2_6988c2fa7dc684e2,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,0,134,0.103975154635,0.223683431363,0.294345733155,0.0,0.0,0.000465712767,0.0,3,10.343575453,21.966326658,1,2,H60_S8_EXTENDED_0530_2400,true
P2_698b92ec033c4db2,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,375,0,375,0.089099393564,0.179339166228,0.223815451902,0.0,0.0,0.0,0.0,0,7.783141267,12.960746751,1,2,H60_S8_EXTENDED_0530_2400,true
P2_69944c0f75b6343e,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,753,0,753,0.092549168271,0.216038017223,0.287756409601,0.0,0.0,0.007765537274,0.0,2,20.718993396,39.064960286,1,2,H60_S8_EXTENDED_0530_2400,false
P2_699a7e0210049fea,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,101,217,318,0.069235461826,0.128871810594,0.173223030135,0.0,0.0,0.0,0.0,3,8.736331053,15.480480068,2,2,H60_S8_EXTENDED_0530_2400,false
P2_69babc98d6073897,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,176,0,176,0.100893393959,0.208781094456,0.269377751428,0.0,0.0,0.007765537274,0.0,2,10.62791054,22.438207208,2,2,H60_S8_EXTENDED_0530_2400,true
P2_69c7b07e425956a7,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,217,217,0.03218766368,0.09514565313,0.133225819867,0.0,0.0,0.0,0.0,1,4.242536281,10.372939538,1,53,H60_S8_EXTENDED_0530_2400,false
P2_69dd2206a3a286ca,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,1,0,753,0,753,0.066538760507,0.153101146618,0.209298843048,0.0,0.004928582024,0.020768899828,0.0,3,16.927532323,33.882223802,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6a17b6100c9be21f,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,304,438,0.077155075371,0.191679326374,0.255116224882,0.0,0.0,0.0,0.0,3,11.709292672,23.848438025,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6a3de882bd4103be,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,265,0,265,0.092912827541,0.188772222274,0.227789732744,0.0,0.0,0.0,0.0,2,6.099066114,11.553233266,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6a4e3f60df8f2ca2,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
P2_6ac7c4d91cd62990,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400,true
P2_6afc852a8a31b70b,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H60_S8_EXTENDED_0530_2400,false
P2_6b09ae16da7337f6,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.036037351747,1,0,567,0,567,0.082969978805,0.210071945938,0.308605331697,0.036037351747,0.131290820698,0.22184050544,0.0,1,13.588962734,24.73598856,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6b0dc4a3e7de9f17,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,490,14,504,0.10012165132,0.21118606436,0.257463699619,0.0,0.0,0.0,0.0,1,20.062265004,40.576528982,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6b18e1327781347a,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
P2_6b485c7e5e7b9c2a,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.034222283209,2,0,281,0,281,0.080905118314,0.197564658306,0.264198493911,0.034222283209,0.111150309846,0.169393844228,0.0,1,16.208412763,28.322722833,2,2,H60_S8_EXTENDED_0530_2400,true
P2_6b55dd9154dced70,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,447,43,490,0.092704997102,0.182442520324,0.230031616741,0.0,0.0,0.0,0.0,4,20.573221243,37.737298517,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6b7d1007ac490730,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,447,0,447,0.072272431156,0.178232508077,0.255242021475,0.0,5.0341214e-05,5.0341214e-05,0.0,1,12.541522481,22.589340518,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6b8991ba6cee3ddc,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
P2_6b8bc9ec9896e86e,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,75,0,75,0.098168149027,0.216389510114,0.286790373425,0.0,0.006505370732,0.009189912991,0.0,0,13.260722914,22.925779999,2,2,H60_S8_EXTENDED_0530_2400,true
P2_6b9acf2700e838e3,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,0,134,0.085872046447,0.194118258924,0.25576329666,0.0,0.0,0.007765537274,0.0,1,9.68189212,20.001725365,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6ba8193d0cc826c5,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.031914729768,2,0,330,0,330,0.081723579621,0.208949843957,0.266881022639,0.031914729768,0.060146651461,0.063137253657,0.0,0,11.000903555,19.286572941,2,2,H60_S8_EXTENDED_0530_2400,true
P2_6bbcd30ae2f2e2a2,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0,217,217,0.04728270757,0.111507762329,0.148427228521,0.0,0.0,0.0,0.0,1,5.270590806,12.676608819,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6bf64ebd8c72a555,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,753,0,753,0.054319170156,0.176075318712,0.275322333049,0.0,0.019833047594,0.093473095134,0.0,4,21.686994119,41.282141938,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6c030c5f0811edc8,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,221,0,221,0.085665986855,0.160624965004,0.19018132524,0.0,0.0,0.0,0.0,1,4.858385641,9.516880165,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6c086c5cfe2ab934,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,733,54,787,0.087384291992,0.199627156287,0.271607750465,0.0,0.0,0.0,0.0,3,22.321644282,41.054366005,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6c2c346f02010160,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,31,165,0.078975366578,0.166542454437,0.208427123966,0.0,0.0,0.0,0.0,2,11.786696084,21.153360019,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6c2c7a5ea480a2cf,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.076504103843,0.175579979965,0.204863290279,0.0,0.0,0.0,0.0,0,3.196682228,5.556610835,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6c3431fedbfd599f,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,733,0,733,0.061196565039,0.153352937532,0.20387236008,0.0,0.000914207632,0.001787894081,0.0,2,15.149551213,28.176879622,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6c3caf5188bf9271,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,753,0,753,0.048909513855,0.14153850532,0.224048708529,0.0,0.019833047594,0.093473095134,0.0,2,15.466441579,27.223062488,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6c4074e74acc8365,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400,true
P2_6c6d06a9e7148292,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.060786677466,0.115214611952,0.150075560756,0.0,0.0,0.0,0.0,1,2.069205165,4.571521958,1,53,H60_S8_EXTENDED_0530_2400,false
P2_6ca4fda04e3d55af,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,310,409,719,0.053901210591,0.149798311103,0.208220773434,0.0,0.0,0.001838235294,0.0,5,19.697977563,42.420779226,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6cd47df1d17b3062,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H60_S8_EXTENDED_0530_2400,true
P2_6d0e315481eb7943,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,753,0,753,0.115697521421,0.219817207768,0.280020888045,0.0,0.0,0.0,0.182321144662,3,15.953182975,29.146182687,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6d191d545b91e100,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,139,0,139,0.052721762669,0.137326479142,0.188415932881,0.0,0.006505370732,0.009189912991,0.0,0,8.317417645,14.873568168,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6d1b3fe0c883d39b,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,139,322,461,0.052021980565,0.14113952502,0.205792383922,0.0,0.0,0.0,0.0,1,8.812448331,14.779102373,1,2,H60_S8_EXTENDED_0530_2400,false
P2_6d212d201badd382,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,356,0,356,0.091883722056,0.209797873334,0.2520820209,0.0,0.0,0.0,0.0,0,9.069611897,16.927990779,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6d8402fc9ff7b339,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.036037351747,1,0,567,0,567,0.082969978805,0.210071945938,0.308605331697,0.036037351747,0.131290820698,0.22184050544,0.0,1,13.588962734,24.73598856,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6db1d1c6d5fd226b,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400,true
P2_6dcb39ab1717f176,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,90,0,90,0.086465238466,0.193012873693,0.246534820891,0.0,0.0,0.00566028293,0.0,1,10.460982737,21.505394136,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6dd1bb0ece057175,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,447,0,447,0.112585374808,0.204599498213,0.260114519919,0.0,0.0,0.0,0.0,2,10.012988501,17.843017194,1,2,H60_S8_EXTENDED_0530_2400,true
P2_6dd9ab021dc63d3f,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.051041438573,0.132905952412,0.174535248169,0.0,0.0,0.0,0.0,1,2.56838386,7.004683256,1,54,H60_S8_EXTENDED_0530_2400,true
P2_6de188d6b39925a9,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,226,0,226,0.08536439329,0.222347203941,0.307853211026,0.0,0.017816214136,0.131607387804,0.0,1,17.722657236,29.886887647,2,2,H60_S8_EXTENDED_0530_2400,true
P2_6ded4bb6b68ed26f,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,447,0,447,0.057900742167,0.157633864628,0.242971909043,0.0,5.0341214e-05,5.0341214e-05,0.0,0,9.813361945,16.628018874,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6e1e9c35d2a3d1aa,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,490,0,490,0.10012165132,0.21118606436,0.257463699619,0.0,0.0,0.0,0.0,0,12.530103011,23.909989979,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6e5ea065eb348efe,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,733,0,733,0.106907140373,0.259842382992,0.357842070007,0.0,0.0,0.0,0.0,3,20.24628841,41.339047992,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6ea1257fb7e1da7f,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,375,370,745,0.056768226425,0.160435160735,0.253139400314,0.0,0.0,0.0,0.0,2,19.480062026,34.42994362,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6f46b5e3bd8e7f1e,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,356,0,356,0.064751977683,0.165952695263,0.233165692139,0.0,5.0341214e-05,5.0341214e-05,0.0,0,11.437893917,19.87708282,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6f8dfc6460137ea5,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,490,0,490,0.10012165132,0.21118606436,0.257463699619,0.0,0.0,0.0,0.0,0,12.530103011,23.909989979,2,2,H60_S8_EXTENDED_0530_2400,false
P2_6fd5882e2b869a91,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047393654298,0.13329934518,0.158103200323,0.0,0.0,0.0,0.0,1,1.798824735,4.556729121,1,54,H60_S8_EXTENDED_0530_2400,true
P2_702768a0e48dfaaf,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,753,0,753,0.074348149101,0.195985467369,0.244537929334,0.0,0.0,0.0,0.0,1,14.096135677,28.747468367,1,2,H60_S8_EXTENDED_0530_2400,false
P2_7034ed37a6733cd1,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_704e2b317d9b3a71,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,447,509,956,0.067857566681,0.161583911619,0.206216671248,0.0,0.0,0.0,0.0,4,17.916680389,33.893431303,2,2,H60_S8_EXTENDED_0530_2400,false
P2_70e3b1f9f4bba033,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,447,0,447,0.066089010424,0.168779252329,0.215643068344,0.0,0.0,0.0,0.0,1,6.867246057,11.772493488,1,2,H60_S8_EXTENDED_0530_2400,false
P2_712aa3c188dc0162,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.042292546753,0.111111388972,0.148952581303,0.0,0.0,0.0,0.0,0,1.709094245,4.597510344,1,53,H60_S8_EXTENDED_0530_2400,true
P2_717a5453f40a5d13,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,753,614,1367,0.060181399474,0.148794823158,0.196241422724,0.0,0.0,0.0,0.0,3,20.601350056,42.819921712,2,2,H60_S8_EXTENDED_0530_2400,false
P2_71c2187cc8dab7b8,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,490,0,490,0.117360828835,0.230299708487,0.290701982027,0.0,0.0,0.0,0.0,1,11.755197399,23.29257533,1,2,H60_S8_EXTENDED_0530_2400,true
P2_726d98da1a22e1f2,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,1,0,139,322,461,0.07367344225,0.194536389322,0.289239766048,0.0,0.0,0.0,0.0,2,17.904908117,33.613427983,1,2,H60_S8_EXTENDED_0530_2400,false
P2_72ae86570ccdc4de,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,753,0,753,0.089985753643,0.201321977567,0.261536318177,0.0,0.0,0.0089553354,0.0,3,20.602287766,40.688687552,2,2,H60_S8_EXTENDED_0530_2400,false
P2_72ecae2cf4313949,two_independent_loops,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,375,370,745,0.059868148196,0.157562049444,0.241442498825,0.0,0.0,0.0,0.0,2,19.410466412,38.234129194,2,2,H60_S8_EXTENDED_0530_2400,false
P2_72f90dba6415640b,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
P2_73002033b7ed11d9,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0,217,217,0.052187610683,0.144897651906,0.176266524563,0.0,0.0,0.0,0.0,2,6.399181713,15.615436948,2,2,H60_S8_EXTENDED_0530_2400,false
P2_730588a70fa0e112,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,176,0,176,0.101909082559,0.206653255969,0.264970871425,0.0,0.0,0.0,0.204600952683,2,6.979716893,16.273079496,2,2,H60_S8_EXTENDED_0530_2400,false
P2_73594cfa5ce8f464,short_turn_overlay,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,330,0,330,0.099552011651,0.23731593963,0.288528402548,0.0,0.00566028293,0.0133129396,0.0,0,9.833615807,16.920074502,2,2,H60_S8_EXTENDED_0530_2400,true
P2_735b7e612ca5af92,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.0622183843,0.131246275634,0.162320627062,0.0,0.0,0.0,0.0,1,1.54371971,4.27715696,1,53,H60_S8_EXTENDED_0530_2400,true
P2_7362fa56c67490b5,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_7395d536d1129cbb,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,0,134,0.103975154635,0.223683431363,0.294345733155,0.0,0.0,0.000465712767,0.0,3,10.343575453,21.966326658,1,2,H60_S8_EXTENDED_0530_2400,true
P2_739fb86b605504cc,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_74006bd48f966fab,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,490,0,490,0.115528975123,0.219916680688,0.28160301906,0.0,0.0,0.0,0.0,3,17.771933986,35.386658591,2,2,H60_S8_EXTENDED_0530_2400,false
P2_740640c5c1df932e,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.0592132478,0.135967256974,0.172251107935,0.0,0.0,0.0,0.0,0,2.077214724,3.877409581,1,53,H60_S8_EXTENDED_0530_2400,true
P2_741a4cca1b6f4464,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,641,0,641,0.092781469962,0.226670414809,0.32426245054,0.0,0.00566028293,0.0133129396,0.0,4,20.854183662,39.766180851,2,2,H60_S8_EXTENDED_0530_2400,false
P2_742629839ac4290f,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,641,0,641,0.092395026199,0.212326563516,0.267301808231,0.0,0.00566028293,0.0133129396,0.0,2,19.410733941,33.080376239,2,2,H60_S8_EXTENDED_0530_2400,false
P2_743463c0ef2c7a2e,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.002626724631,1,0,1055,0,1055,0.072338339435,0.186786551169,0.26742414609,0.002626724631,0.015933517328,0.027277021414,0.0,2,19.769058062,40.724127765,1,2,H60_S8_EXTENDED_0530_2400,false
P2_743efcff93e7e13a,hybrid_interlined,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,221,0,221,0.050395480412,0.124184246283,0.182836849837,0.0,5.0341214e-05,0.009189912991,0.0,1,7.341548712,12.888326403,2,2,H60_S8_EXTENDED_0530_2400,true
P2_7441e77ccb622585,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,310,33,343,0.093530234175,0.219594129346,0.305528475168,0.0,0.017816214136,0.131607387804,0.0,1,21.8000221,37.811425651,1,2,H60_S8_EXTENDED_0530_2400,false
P2_747e84cc38b9dd24,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_749cde2a3950b26a,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,447,509,956,0.063990470499,0.172026214417,0.213104464121,0.0,0.0,0.0,0.0,3,20.44272851,40.103175453,2,2,H60_S8_EXTENDED_0530_2400,false
P2_74f1e7255aba252d,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.023772670879,1,0,1055,0,1055,0.098074249414,0.227378581176,0.332050379807,0.023772670879,0.083853769642,0.165641587049,0.0,1,22.336071182,36.748163686,1,2,H60_S8_EXTENDED_0530_2400,true
P2_754f62e0a4af3ec5,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.047210120657,0.103830657035,0.131740402853,0.0,0.0,0.0,0.0,0,1.028054525,2.303669281,1,54,H60_S8_EXTENDED_0530_2400,true
P2_7576cda35a9c3746,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,0,0,0,0.062827789244,0.138693609348,0.183831649395,0.0,0.0,0.0,0.0,2,2.808982905,7.4372343,2,2,H60_S8_EXTENDED_0530_2400,true
P2_75898ad74d5301a9,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,1,0,447,509,956,0.084358191192,0.196690745861,0.265319918011,0.0,0.0,0.0,0.0,1,19.506807448,37.746468479,1,2,H60_S8_EXTENDED_0530_2400,false
P2_759ac75719850d6c,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,75,217,292,0.072456546661,0.191679326374,0.255116224882,0.0,0.0,0.0,0.0,2,6.523502692,13.841929299,2,2,H60_S8_EXTENDED_0530_2400,false
P2_7620b64b03b311d5,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,6,True,0.0,2,0,356,33,389,0.077554811497,0.185519399028,0.248374905704,0.0,0.0,0.0,0.0,3,17.517509915,37.028926088,2,2,H60_S8_EXTENDED_0530_2400,false
P2_7626ba7841482b21,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,376,0,376,0.117250891202,0.226065300798,0.296870439918,0.0,0.0,0.0,0.0,2,11.341575835,21.740462259,2,2,H60_S8_EXTENDED_0530_2400,true
P2_76290dddfc6604db,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,0,0,0,0.05211502377,0.142162095171,0.170741162628,0.0,0.0,0.0,0.0,1,2.156645432,5.24249741,1,53,H60_S8_EXTENDED_0530_2400,true
P2_764d58c5bf4b3638,single_compact_loop,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,90,283,373,0.089411142708,0.192863271738,0.237944242815,0.0,0.0,0.0,0.0,2,11.109281209,22.630711234,1,2,H60_S8_EXTENDED_0530_2400,false
P2_7650947fbff9cfe0,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
P2_76812b8df79d9a6c,two_radial_out_and_back_feeders,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,2,0,447,0,447,0.068786297532,0.150218529988,0.197428516783,0.0,0.0,0.0,0.0,1,7.444982752,13.594719199,2,2,H60_S8_EXTENDED_0530_2400,false
P2_76a5658f56973d2a,blank_slate,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,310,409,719,0.045305403271,0.140360298512,0.215279779826,0.0,0.0,0.0,0.0,3,14.228809607,25.038001466,1,2,H60_S8_EXTENDED_0530_2400,false
P2_76bc4221d84b9c45,trunk_plus_branches,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.0,2,0,376,0,376,0.045188701408,0.124283997089,0.18809354219,0.0,0.019833047594,0.093473095134,0.201122572773,2,14.311111001,25.654311625,2,2,H60_S8_EXTENDED_0530_2400,false
P2_76fd09c6516f6610,interlined_figure8,60,S8_EXTENDED_0530_2400,330,1440,3,True,0.066479875394,2,0,1055,0,1055,0.106365636957,0.241773228843,0.319076999002,0.066479875394,0.170853502565,0.220739738276,0.0,2,21.221131329,40.619710871,2,2,H60_S8_EXTENDED_0530_2400,true
P2_7731f419b125ae10,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,134,0,134,0.062524413429,0.151116089019,0.207370530572,0.0,0.0,0.0,0.0,0,6.363990446,10.307573164,1,53,H60_S8_EXTENDED_0530_2400,true
P2_77473c787dfd04cb,scheduled_extensions,60,S8_EXTENDED_0530_2400,330,1440,9,True,0.0,1,0,221,0,221,0.061409059953,0.159217870766,0.189661881624,0.0,0.0,0.0,0.0,0,2.789180476,4.945358207,1,54,H60_S8_EXTENDED_0530_2400,true
