route_id,runtime_archetype_id,roles,public_runtime_min,cycle_runtime_min,rail_to_bus_passenger_supported,bus_to_rail_passenger_supported,roundtrip_passenger_supported,passenger_support_class,support_evidence_status,passenger_demand_assigned_to_route,passenger_utility_calculated
R2_31260786563d39adf226,RT2_f543492aa1464987e53a,PUBLIC,39.967942044,39.967942044,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31267e3c1f2ea5abb409,RT2_012320520b2f6be86615,PUBLIC,54.835117705,54.835117705,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3126f319b6b822acdc53,RT2_f8ba9bd1de9eade38ae1,PUBLIC,27.091723755,33.451067740,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31272b32c62cf14fc9d2,RT2_70583302aaaf90c6fe72,PUBLIC,19.043856045,21.122417095,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_312b027183a3dd436ca0,RT2_6c5fee7a5af5e893fdca,PUBLIC,34.918966202,34.918966202,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_312cd49f4619ec8e0e35,RT2_c82e9f730c6649f1ef7f,PUBLIC,22.217147751,31.620850095,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31329c4b92cd96aa3e68,RT2_06fb2cdb29e1b41466ca,EXTENSION,35.595865186,35.595865186,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3135a77298ad18523e19,RT2_938f94c83a0dcf23d3b6,EXTENSION,19.856980051,19.856980051,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313719e13becc445bfe3,RT2_fba0427995e7b0fac1f2,PUBLIC,29.051040449,29.051040449,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313846be1bfcb25bfab6,RT2_a2d1567966acdaf8ff77,PUBLIC,52.871843608,52.871843608,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3139ef549272675d41e4,RT2_30b9da9a6993041bdab4,PUBLIC,6.193454501,7.111770926,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313a83e673c56f45c6c0,RT2_9e32eb35b0124eb67ab7,PUBLIC,31.077782444,31.077782444,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313ae3aad4ce6c116a2c,RT2_42bf78cccfde53c4efe5,PUBLIC,39.011367805,39.011367805,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313c80313e7a37f37a61,RT2_75aa65f82e3618454d5e,PUBLIC,16.573213589,21.874879433,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313cceed9cd364760223,RT2_fadc0ef0a8152a971cb7,EXTENSION,17.958278577,17.958278577,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_313f6e3599263848eddb,RT2_57132dccb0618d8cfab2,PUBLIC,17.486261953,24.564791450,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_314064bd647f1384b59e,RT2_44a78573178efd52d658,PUBLIC,48.638167158,48.638167158,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31423d991789b4e831d8,RT2_112cb6d2e3980fc57ac0,PUBLIC,23.826495713,23.826495713,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3143799373577aad5327,RT2_c758fe19b18f8f3d9703,PUBLIC,30.308642140,30.308642140,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3144062e006cfced4370,RT2_8b9f1a12f02ab4668b3e,PUBLIC,17.189947477,18.108263902,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31459f8edfe952fb4e53,RT2_aaba4ae611377f129d6a,PUBLIC,19.288232212,19.288232212,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3146a88eeb7cfb258458,RT2_d8d20d870915208b1c7a,PUBLIC,47.392952796,47.392952796,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31476c7a964a7787e615,RT2_97f3308761c256e665ab,PUBLIC,30.958975374,30.958975374,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315035c2a8b737338a9b,RT2_b093d1f3cbc6405fb350,PUBLIC,40.984270936,40.984270936,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3150d73881f7eb7d275e,RT2_c5db3fd1aafd86221227,PUBLIC,15.301688696,15.301688696,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315259d9db1dabb0cb13,RT2_bd1933f142b2410e23bc,PUBLIC,16.246198171,22.553573699,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3152f608a439c9a180c5,RT2_d9d2702a6bf96c455be5,PUBLIC,25.199866972,25.199866972,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31538500b1bad6e548bb,RT2_5dc11f99f02eec8e87e4,PUBLIC,10.198714736,18.195260693,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31544aa78a3cee13e4b7,RT2_59b322d4b0c074f7375d,EXTENSION,93.228520747,93.228520747,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31564ecf0c3d0ce0896e,RT2_5ca71f651c2abebc26a4,EXTENSION,27.131352728,27.131352728,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31569c5cd455331e61b8,RT2_c2ea2455c3417c5ebe29,PUBLIC,14.172879421,25.623433165,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31588af948c5e42e5691,RT2_a6a5125e35ed9ffb0389,PUBLIC,16.139228444,20.319816604,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3158a8d4db25bda07bed,RT2_523a2f78073e0afcd906,PUBLIC,37.525923856,37.525923856,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315ac6e1f1bfee0be25b,RT2_7f37764c73f4a51a35a2,PUBLIC,20.798673026,25.994955667,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315ae1faee623a7166d1,RT2_18e30129cdf538376496,PUBLIC,35.068066415,35.068066415,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315be6ec597c16757d0c,RT2_643fa343f40f5a69b7e6,PUBLIC,46.529729860,46.529729860,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315d4a9fe5c01a82c34e,RT2_44b41f9e0b4cb4c042a7,PUBLIC,21.175766584,25.518875849,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315db53a59344eaf748c,RT2_d9352addcd3d78512317,EXTENSION,44.210577973,44.210577973,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_315efba6241967b8464b,RT2_a08ff4bca2e191f78c24,EXTENSION,47.194652202,47.194652202,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3160bc164d2ebedfb7cc,RT2_01b348ccf8a5b0cf8f36,PUBLIC,36.918990619,36.918990619,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31618e0575e27af02283,RT2_b13368d3b609d9b1fa09,PUBLIC,35.415288510,35.415288510,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3161eb6352f26e7ae71f,RT2_2cb04145074d8a584295,PUBLIC,51.417714279,51.417714279,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3162e7212b4f284d8c74,RT2_d08543ba77744bc18eb2,PUBLIC,18.967332599,18.967332599,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316699092a4637886552,RT2_45add3c96b75d263dce7,PUBLIC,13.030792329,16.487351540,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316839e3385aee6fbd50,RT2_bd2b1b7c53984e9c86dc,PUBLIC,49.483393973,49.483393973,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316ac42ae0a4705da034,RT2_799ded1e06a569761483,PUBLIC,44.529522239,44.529522239,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316b12ad01f8a36c6cd5,RT2_a25c1b367f4424f9cb23,EXTENSION,39.654625043,39.654625043,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316c44575d8a3e8de4ed,RT2_a36841b60511a9729ffa,PUBLIC,15.074228077,15.074228077,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_316fa8a5bb19b6a27aaf,RT2_bf24c85f4ddc84133136,PUBLIC,24.082929766,24.082929766,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3170b280ef5f634a13c7,RT2_b4c09aaa812e67d4a295,PUBLIC,12.668502017,22.816961062,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3170f58c56a6366e0793,RT2_3a09961b630d0ea499ed,PUBLIC,9.022921195,10.724136203,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3171db72c79c0441a787,RT2_ca91d25e2056827bcc59,PUBLIC,32.706836739,32.706836739,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3172460746957948fe3d,RT2_5c8b50a64c5259c1435a,EXTENSION,42.049993334,42.049993334,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3172c886955f9820307b,RT2_4b902c55f32c4cf76a61,EXTENSION,23.366646277,23.366646277,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31730c25b03c1e61767c,RT2_3dec347a4ae025e677ab,PUBLIC,37.411229824,37.411229824,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317334d0e3b8936af8f2,RT2_14704b1d1429cff7082e,PUBLIC,38.682285640,38.682285640,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31758f30293bd19b5f40,RT2_72e550b1be2a04b0eef7,PUBLIC,60.982658917,60.982658917,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3175c44fe01ca809045c,RT2_afaaf8810f0c105fb302,EXTENSION,33.433651886,33.433651886,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3175f4ed1dfe739ab455,RT2_54424985cf918715f9e1,PUBLIC,42.133071230,42.133071230,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317619ef72fb9c4c9333,RT2_622c9aeba7acc094d998,PUBLIC,10.054662759,13.712736233,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31769c5cb572240fd6a0,RT2_0a36dbd0e66038f86e45,PUBLIC,38.783598210,38.783598210,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31790d26a00553512315,RT2_1ab43be82f6edb033708,PUBLIC,19.069275045,30.045297083,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317969e82e15c54c81d2,RT2_6b9e8acd9ac1d9c6ab35,PUBLIC,9.190754317,17.963348170,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317ce7e4351a0721ac50,RT2_f8d223f4601a70e7e1d7,PUBLIC,18.906191991,26.274922208,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317f2d021b0123c7c36e,RT2_b658f57732909f22f1c6,PUBLIC,10.971289262,16.038939989,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_317f78be3b04902c9f38,RT2_4ebc925cf0a92555adcb,EXTENSION,39.377656046,39.377656046,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31809d59053cbe9aaffa,RT2_a9b7483d7af9bd68de09,PUBLIC,52.890802324,52.890802324,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318103b7c889126bb85a,RT2_8db7eca8a371884fb546,EXTENSION,33.744313663,33.744313663,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318258bc032fd2670541,RT2_bb5de708f3cd31230083,PUBLIC,12.885420784,21.769498457,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318828246d51360f4685,RT2_70367203b3151e9f8341,PUBLIC,38.425012326,38.425012326,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31892c529f9bcc1d964b,RT2_311dcee9218e6f0e7c1c,PUBLIC,23.776350415,23.776350415,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31899bb42d6b003f12d8,RT2_b1edef1f597a65947ca6,EXTENSION,32.606448265,32.606448265,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318a57228ce1d5222c2f,RT2_34e6d961d7faa7bf553c,PUBLIC,26.491928777,26.491928777,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318acca29f05917078e6,RT2_d27caf1304b2bd2ca61a,PUBLIC,56.574614676,56.574614676,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318b51da7bf2382f9d62,RT2_0550706f6c3c2f5133de,PUBLIC,34.627508969,34.627508969,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318cb786765c89686475,RT2_cbd26c6f0ac1cede9570,PUBLIC,19.991760788,28.688540953,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318cf467b1d6c74094ea,RT2_5ba181a7416366bdc9a8,EXTENSION,42.113224570,42.113224570,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318d0b353a5ee0994590,RT2_d9532eff2c143ab38bd5,EXTENSION,35.196737386,35.196737386,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318e0555f6d89eddbc03,RT2_3d0e4aab0e91704fc413,EXTENSION,28.844704369,28.844704369,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318e60f112c5b2143ea8,RT2_c32431378f0615bfb190,PUBLIC,22.510356250,22.510356250,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_318ea96499b284e73866,RT2_17ef82ec45bacaa0337e,PUBLIC,17.716637636,20.223774600,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3191beee8493a60edcbb,RT2_a8b4200c22c7111a3257,PUBLIC,69.193353174,69.193353174,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3191d5bee35e5cc4bc13,RT2_acd019511c41f740dd52,PUBLIC,14.895635007,21.013758889,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_3196114c179c21d36f11,RT2_9780cf1534cfb8eb2ec2,PUBLIC,18.311763401,22.492351561,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_319c2c9730f45396f353,RT2_32365060c20ae30b18f9,PUBLIC,25.830083598,25.830083598,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_319c944a33452ba0b7bc,RT2_e2d3e884bb16f2f8e641,EXTENSION,28.133056802,28.133056802,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_319f45b922fba80d38f4,RT2_902d2d12b910baad9c91,EXTENSION,21.698118691,21.698118691,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31a0f99ba4116f5a92e6,RT2_b3d095e189f6b3feae94,PUBLIC,19.716730865,19.716730865,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31a104b9237780f73b99,RT2_0c047e26d04379e7ceee,PUBLIC,24.857899162,29.938142981,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31a4bfa8c60a8baac157,RT2_4d57f21e8f95b37e66e5,EXTENSION,39.039607502,39.039607502,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31a831061052be199616,RT2_8eb3fd50b316e9b07a50,PUBLIC,8.707458801,8.707458801,true,true,true,ROUNDTRIP_HUB_PASSENGER_SUPPORTED,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
R2_31aaaccf7ee5f153f566,RT2_905c10d6086733ff1924,PUBLIC,18.838797349,24.334219346,true,false,false,RAIL_TO_BUS_ONLY_PUBLIC_ROUTE_OPEN_AWAY_FROM_HUB,DERIVED_FROM_S8_PHASE_OPPORTUNITY_V2_PUBLIC_SERVICE_GEOMETRY,false,false
